#command,param1,param2,param3,param4,
#,
print,天草式十字凄教 Chapter12,
control,1,
bgm,stop,
stage,5003001,,,,
bgm,play,30010001,1,,
chara,30000701,五和,10,
chara,29000101,建宮 斎字,10,
chara,25000201,神裂 火織,10,
chara,3000201,土御門 元春,10,
chara,60000201,メイド,10,
place,五和,神裂 火織,
+メイド.fade,out,0.1,
+建宮 斎字.fade,out,0.1,
+五和.fade,out,0.1,
+神裂 火織.fade,out,0.1,
+土御門 元春.fade,out,0.1,
+talk,show,0,
fade,in,1,#000000,0,
talk,1,神裂 火織,,,
+talk,show,1,
+五和.fade,in,0.5,
+神裂 火織.fade,in,0.5,
talk,2,五和,,,
talk,3,五和,,,
talk,4,神裂 火織,,,
talk,5,神裂 火織,,,
talk,6,五和,,,
talk,7,神裂 火織,,,
talk,8,五和,,,
talk,9,神裂 火織,,,
talk,10,神裂 火織,,,
talk,11,五和,,,
talk,12,神裂 火織,,,
talk,13,神裂 火織,,,
talk,14,神裂 火織,,,
talk,15,神裂 火織,,,
wait,0.5,
fade,out,1.5,#000000,0,
stage,7004001,,,,
talk,clear,1,
place,建宮 斎字,土御門 元春,五和,神裂 火織,
+五和.fade,out,0.1,
+神裂 火織.fade,out,0.1,
wait,0.5,
fade,in,1.5,#000000,0,
talk,16,建宮 斎字,,,
+五和.fade,in,0.5,
+土御門 元春.fade,in,0.5,
+建宮 斎字.fade,in,0.5,
talk,17,土御門 元春,,,
talk,18,神裂 火織,,,
+神裂 火織.fade,in,0.5,
talk,19,建宮 斎字,,,
talk,20,土御門 元春,,,
talk,21,神裂 火織,,,
talk,22,建宮 斎字,,,
talk,23,建宮 斎字,,,
talk,24,神裂 火織,,,
talk,25,土御門 元春,,,
talk,26,神裂 火織,,,
talk,27,土御門 元春,,,
talk,28,神裂 火織,,,
talk,29,五和,,,
talk,30,神裂 火織,,,
wait,0.5,
fade,out,1.5,#000000,0,
stage,10001001,,,,
talk,clear,1,
place,メイド,五和,神裂 火織,
+五和.fade,out,0.1,
+神裂 火織.fade,out,0.1,
+建宮 斎字.fade,out,0.1,
+土御門 元春.fade,out,0.1,
wait,0.5,
fade,in,1.5,#000000,0,
talk,31,メイド,,,
+五和.fade,in,0.5,
+メイド.fade,in,0.5,
talk,32,五和,,,
talk,33,メイド,,,
talk,34,五和,,,
talk,35,メイド,,,
talk,36,五和,,,
talk,37,神裂 火織,,,
+神裂 火織.fade,in,0.5,
talk,38,メイド,,,
talk,39,神裂 火織,,,
talk,40,五和,,,
talk,41,メイド,,,
talk,42,神裂 火織,,,
talk,43,メイド,,,
talk,44,神裂 火織,,,
talk,45,メイド,,,
talk,46,神裂 火織,,,
メイド.fade,out,0.5,
place,建宮 斎字,土御門 元春,五和,神裂 火織,
bgm,play,30010005,1,,
talk,47,建宮 斎字,,,
+建宮 斎字.fade,in,0.5,
talk,48,神裂 火織,,,
talk,49,建宮 斎字,,,
talk,50,神裂 火織,,,
talk,51,土御門 元春,,,
+土御門 元春.fade,in,0.5,
talk,52,神裂 火織,,,
talk,53,神裂 火織,,,
talk,54,土御門 元春,,,
talk,55,土御門 元春,,,
talk,56,神裂 火織,,,
talk,57,建宮 斎字,,,
talk,58,神裂 火織,,,
talk,59,土御門 元春,,,
talk,60,神裂 火織,,,
talk,61,神裂 火織,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],






