#command,param1,param2,param3,param4,
#,
stage,001002001,,,,
control,1,
bgm,stop,
chara,1000201,上条 当麻,11,
chara,80000101,レッサー,14,
place,レッサー,
+上条 当麻.fade,out,0.1,
+レッサー.fade,in,0.1,
+focus,on,レッサー,
+talk,start,
+talk,show,0,
wait,0.5,
bgm,play,30010004,,,
fade,in,1,#000000,0,
talk,show,1,
+talk,1,レッサー,,,
talk,2,レッサー,,,
talk,3,レッサー,,,
talk,4,レッサー,,,
talk,5,レッサー,,,
se,play,300100000240,,,
+bgm,stop,
wait,1,
talk,show,0,
+レッサー.fade,out,0.5,
place,レッサー,空白,
+レッサー.fade,in,0.5,
wait,2,
place,レッサー,上条 当麻,
+上条 当麻.fade,in,0.5,
+se,play,300400000010,,,
+talk,6,上条 当麻,,,
+talk,show,1,
+bgm,play,30010002,,,
talk,7,上条 当麻,,,
talk,8,レッサー,,,
talk,9,レッサー,,,
talk,10,上条 当麻,,,
talk,11,レッサー,,,
talk,12,上条 当麻,,,
talk,13,レッサー,,,
talk,14,上条 当麻,,,
talk,15,レッサー,,,
talk,16,上条 当麻,,,
talk,17,上条 当麻,,,
talk,18,上条 当麻,,,
talk,19,レッサー,,,
talk,20,上条 当麻,,,
talk,21,レッサー,,,
talk,22,上条 当麻,,,
talk,23,レッサー,,,
talk,24,上条 当麻,,,
talk,25,上条 当麻,,,
talk,26,レッサー,,,
talk,27,上条 当麻,,,
talk,28,レッサー,,,
talk,29,レッサー,,,
talk,30,上条 当麻,,,
talk,31,上条 当麻,,,
talk,32,上条 当麻,,,
talk,33,レッサー,,,
talk,34,上条 当麻,,,
talk,35,レッサー,,,
talk,36,レッサー,,,
talk,37,上条 当麻,,,
+bgm,play,30010007,,,
talk,38,レッサー,,,
talk,39,上条 当麻,,,
talk,40,レッサー,,,
talk,41,上条 当麻,,,
talk,42,上条 当麻,,,
talk,43,上条 当麻,,,
talk,44,レッサー,,,
talk,45,上条 当麻,,,
talk,46,上条 当麻,,,
talk,47,レッサー,,,
wait,1,
talk,show,0,
+レッサー.fade,out,0.5,
+上条 当麻.fade,out,0.5,
+bgm,stop,
wait,1,
place,レッサー,
+レッサー.fade,in,0.5,
wait,2,
talk,48,レッサー,,,
+talk,show,1,
+bgm,play,30010006,,,
talk,49,レッサー,,,
talk,50,レッサー,,,
talk,51,レッサー,,,
talk,52,レッサー,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
