#command,param1,param2,param3,param4,
#,
print,佐天 涙子 チャプター02,
control,1,
bgm,stop,
stage,003004001,,,,
bgm,play,30010024,,,
chara,37000101,佐天 涙子,15,
chara,36000101,初春 飾利,15,
chara,4000102,御坂 美琴,12,
chara,5000101,白井 黒子,11,
place,佐天 涙子,初春 飾利,白井 黒子,御坂 美琴,
+佐天 涙子.fade,out,0.1,
+初春 飾利.fade,out,0.1,
+御坂 美琴.fade,out,0.1,
+白井 黒子.fade,out,0.1,
talk,start,
+talk,show,0,
+fade,in,1.0,#000000,0,
佐天 涙子.fade,in,0.5,
+talk,1,佐天 涙子,,,
+talk,show,1,
talk,2,佐天 涙子,,,
初春 飾利.fade,in,0.5,
+talk,3,初春 飾利,,,
talk,4,佐天 涙子,,,
talk,5,佐天 涙子,,,
talk,6,初春 飾利,,,
白井 黒子.fade,in,0.5,
+talk,7,白井 黒子,,,
御坂 美琴.fade,in,0.5,
+talk,8,御坂 美琴,,,
talk,9,佐天 涙子,,,
talk,10,佐天 涙子,,,
talk,11,御坂 美琴,,,
talk,12,佐天 涙子,,,
talk,13,御坂 美琴,,,
talk,14,白井 黒子,,,
talk,15,初春 飾利,,,
talk,16,御坂 美琴,,,
talk,17,佐天 涙子,,,
talk,18,白井 黒子,,,
talk,19,御坂 美琴,,,
talk,20,佐天 涙子,,,
talk,21,佐天 涙子,,,
talk,22,佐天 涙子,,,
talk,23,初春 飾利,,,
talk,24,白井 黒子,,,
talk,25,御坂 美琴,,,
talk,26,佐天 涙子,,,
fade,out,1.5,#FFFFFF,0,
+talk,show,0,
佐天 涙子.fade,out,0.1,
+初春 飾利.fade,out,0.1,
+御坂 美琴.fade,out,0.1,
+白井 黒子.fade,out,0.1,
佐天 涙子.facial,10,
+初春 飾利.facial,12,
+御坂 美琴.facial,15,
+白井 黒子.facial,11,
wait,0.5,
fade,in,1.5,#FFFFFF,0,
bgm,play,30010003,,,
初春 飾利.fade,in,0.5,
+talk,27,初春 飾利,,,
+talk,show,1,
佐天 涙子.fade,in,0.5,
+talk,28,佐天 涙子,,,
talk,29,佐天 涙子,,,
talk,30,初春 飾利,,,
白井 黒子.fade,in,0.5,
+talk,31,白井 黒子,,,
御坂 美琴.fade,in,0.5,
+talk,32,御坂 美琴,,,
talk,33,白井 黒子,,,
talk,34,佐天 涙子,,,
talk,35,佐天 涙子,,,
talk,36,御坂 美琴,,,
talk,37,白井 黒子,,,
talk,38,初春 飾利,,,
fade,out,1.5,#FFFFFF,0,
+talk,show,0,
佐天 涙子.fade,out,0.1,
+初春 飾利.fade,out,0.1,
+御坂 美琴.fade,out,0.1,
+白井 黒子.fade,out,0.1,
+place,空白,佐天 涙子,御坂 美琴,空白,
佐天 涙子.facial,12,
+初春 飾利.facial,15,
+御坂 美琴.facial,10,
+白井 黒子.facial,15,
wait,0.5,
fade,in,1.5,#FFFFFF,0,
佐天 涙子.fade,in,0.5,
+talk,39,佐天 涙子,,,
+talk,show,1,
御坂 美琴.fade,in,0.5,
+talk,40,御坂 美琴,,,
talk,41,佐天 涙子,,,
talk,42,御坂 美琴,,,
talk,43,佐天 涙子,,,
talk,44,御坂 美琴,,,
talk,45,佐天 涙子,,,
talk,46,佐天 涙子,,,
talk,47,御坂 美琴,,,
talk,48,佐天 涙子,,,
talk,49,佐天 涙子,,,
talk,50,御坂 美琴,,,
talk,51,御坂 美琴,,,
talk,52,佐天 涙子,,,
talk,53,御坂 美琴,,,
talk,54,佐天 涙子,,,
talk,55,御坂 美琴,,,
talk,56,御坂 美琴,,,
talk,57,佐天 涙子,,,
talk,58,御坂 美琴,,,
talk,59,佐天 涙子,,,
佐天 涙子.move,1,0,1.0,
+御坂 美琴.move,2,1,1.0,
place,佐天 涙子,御坂 美琴,白井 黒子,初春 飾利,
bgm,play,30010005,,,
初春 飾利.fade,in,0.5,
+talk,60,初春 飾利,,,
talk,61,御坂 美琴,,,
talk,62,初春 飾利,,,
talk,63,御坂 美琴,,,
白井 黒子.fade,in,0.5,
+talk,64,白井 黒子,,,
talk,65,御坂 美琴,,,
talk,66,佐天 涙子,,,
talk,67,佐天 涙子,,,
talk,68,佐天 涙子,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],








