#command,param1,param2,param3,param4,
#,
print,食蜂 操祈 チャプター01,
control,1,
bgm,stop,
stage,3002001,,,,
bgm,play,30010024,1,,
chara,507000107,常盤台中学生,10,
chara,93000101,帆風潤子,10,
chara,10000101,食蜂操祈,10,
+place,常盤台中学生,食蜂操祈,帆風潤子,
+食蜂操祈.fade,out,0.1,
+帆風潤子.fade,out,0.1,
+常盤台中学生.fade,out,0.1,
talk,start,
+talk,show,0,
+fade,in,1.0,#000000,0,
talk,1,食蜂操祈,,,
+talk,show,1,
+食蜂操祈.fade,in,0.5,
talk,2,食蜂操祈,,,
talk,3,食蜂操祈,,,
talk,4,帆風潤子,,,
+帆風潤子.fade,in,0.5,
+帆風潤子.move,5,2,1,
talk,5,食蜂操祈,,,
talk,6,常盤台中学生,,,
+常盤台中学生.fade,in,0.5,
+常盤台中学生.move,4,0,1,
talk,7,帆風潤子,,,
talk,8,食蜂操祈,,,
talk,9,帆風潤子,,,
talk,10,食蜂操祈,,,
talk,11,食蜂操祈,,,
talk,12,帆風潤子,,,
fade,out,1.5,#FFFFFF,0,
talk,show,0,
stage,4001001,,,,
+食蜂操祈.fade,out,0.1,
+帆風潤子.fade,out,0.1,
+常盤台中学生.fade,out,0.1,
wait,0.5,
bgm,play,30010004,1,,
fade,in,1.5,#FFFFFF,0,
talk,13,食蜂操祈,,,
+talk,show,1,
+食蜂操祈.fade,in,0.5,
talk,14,常盤台中学生,,,
+常盤台中学生.fade,in,0.5,
talk,15,食蜂操祈,,,
talk,16,帆風潤子,,,
+帆風潤子.fade,in,0.5,
talk,17,帆風潤子,,,
talk,18,常盤台中学生,,,
talk,19,帆風潤子,,,
talk,20,食蜂操祈,,,
talk,21,食蜂操祈,,,
talk,22,食蜂操祈,,,
talk,23,常盤台中学生,,,
talk,24,常盤台中学生,,,
talk,25,食蜂操祈,,,
talk,26,食蜂操祈,,,
talk,27,食蜂操祈,,,
talk,28,常盤台中学生,,,
talk,29,常盤台中学生,,,
talk,30,食蜂操祈,,,
talk,31,食蜂操祈,,,
talk,32,帆風潤子,,,
talk,33,食蜂操祈,,,
talk,34,食蜂操祈,,,
talk,35,常盤台中学生,,,
talk,36,食蜂操祈,,,
talk,37,常盤台中学生,,,
talk,38,帆風潤子,,,
talk,39,食蜂操祈,,,
+se,play,0300100000370,,,
talk,40,帆風潤子,,,
se,play,300200000022,,,
+帆風潤子.move,2,5,1,
wait,0.5,
+帆風潤子.fade,out,0.1,
talk,41,常盤台中学生,,,
se,play,300200000022,,,
+常盤台中学生.move,0,4,1,
wait,0.5,
+常盤台中学生.fade,out,0.1,
talk,42,食蜂操祈,,,
talk,43,食蜂操祈,,,
talk,44,食蜂操祈,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],








