#command,param1,param2,param3,param4,
#,
stage,018001001,,,,
control,1,
bgm,stop,
chara,28000101,オルソラ,12,
chara,80000101,レッサー,12,
place,レッサー,
+オルソラ.fade,out,0.1,
+レッサー.fade,in,0.1,
+focus,on,レッサー,
+オルソラ.silhouette,on,0,
+talk,start,
+talk,show,0,
wait,0.5,
bgm,play,30010003,,,
fade,in,1,#000000,0,
talk,show,1,
+talk,1,レッサー,,,
talk,2,レッサー,,,
se,play,300200000440,,,
talk,3,レッサー,,,
talk,4,レッサー,,,
talk,5,レッサー,,,
talk,show,0,
+レッサー.fade,out,0.5,
place,レッサー,オルソラ,
+オルソラ.fade,in,0.5,
+レッサー.fade,in,0.5,
talk,6,？？？,,,
+talk,show,1,
+オルソラ.shake,"(0.10,0)","(10,0)",1,
+se,play,300200000550,,,
talk,7,レッサー,,,
+オルソラ.silhouette,off,0.5,
talk,8,レッサー,,,
talk,9,オルソラ,,,
talk,10,レッサー,,,
talk,11,レッサー,,,
talk,12,オルソラ,,,
talk,13,オルソラ,,,
talk,14,レッサー,,,
talk,15,オルソラ,,,
talk,16,レッサー,,,
talk,17,オルソラ,,,
talk,18,レッサー,,,
talk,19,オルソラ,,,
talk,20,オルソラ,,,
talk,21,レッサー,,,
talk,22,レッサー,,,
talk,23,レッサー,,,
talk,24,オルソラ,,,
talk,25,レッサー,,,
talk,26,レッサー,,,
talk,27,レッサー,,,
talk,28,オルソラ,,,
talk,29,レッサー,,,
+bgm,stop,
se,play,300200000440,,,
wait,1,
talk,30,レッサー,,,
+bgm,play,30010001,,,
talk,31,レッサー,,,
talk,32,オルソラ,,,
talk,33,レッサー,,,
se,play,300200000440,,,
talk,34,レッサー,,,
talk,35,オルソラ,,,
talk,36,レッサー,,,
talk,37,レッサー,,,
talk,38,オルソラ,,,
talk,39,レッサー,,,
talk,40,レッサー,,,
+レッサー.shake,"(0.10,0)","(10,0)",1,
+bgm,stop,
talk,41,オルソラ,,,
bgm,play,30010003,,,
talk,42,レッサー,,,
talk,43,オルソラ,,,
talk,44,レッサー,,,
talk,45,オルソラ,,,
talk,46,レッサー,,,
talk,47,オルソラ,,,
talk,48,レッサー,,,
talk,49,レッサー,,,
talk,50,レッサー,,,
talk,51,レッサー,,,
talk,52,オルソラ,,,
talk,53,レッサー,,,
talk,54,オルソラ,,,
talk,55,レッサー,,,
talk,56,レッサー,,,
se,play,300200000102,,,
+レッサー.fade,out,0.5,
wait,1,
talk,57,オルソラ,,,
talk,58,オルソラ,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
