#command,param1,param2,param3,param4,
#,
control,1,
stage,5001003,,,,
bgm,stop,
chara,112000801,ナル,12,
chara,113000701,清ヶ,14,
chara,111000701,リーダー,14,
chara,114000701,薬丸,10,
+place,ナル,リーダー,薬丸,清ヶ,
+focus,on,ナル,
bgm,play,30010009,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,1,
talk,1,ナル,,,
+talk,show,1,
talk,2,薬丸,,,
talk,3,清ヶ,,,
talk,4,リーダー,,,
talk,5,ナル,,,
bgm,stop,
talk,6,リーダー,,,
talk,7,ナルたち,,,
+ナル.facial,15,0.5,
+薬丸.facial,15,0.5,
+清ヶ.facial,15,0.5,
+focus,on,ナル,薬丸,清ヶ,
wait,1,
bgm,play,30010002,,,
talk,8,リーダー,,,
talk,9,リーダー,,,
talk,10,薬丸,,,
talk,11,リーダー,,,
talk,12,リーダー,,,
talk,13,ナル,,,
talk,14,清ヶ,,,
talk,15,リーダー,,,
talk,16,薬丸,,,
talk,17,リーダー,,,
talk,18,薬丸,,,
talk,19,清ヶ,,,
talk,20,リーダー,,,
bgm,stop,
talk,21,リーダー,,,
bgm,play,30010001,,,
talk,22,薬丸,,,
talk,23,リーダー,,,
talk,24,清ヶ,,,
talk,25,清ヶ,,,
talk,26,リーダー,,,
talk,27,清ヶ,,,
talk,28,清ヶ,,,
talk,29,薬丸,,,
talk,30,薬丸,,,
talk,31,ナル,,,
talk,32,リーダー,,,
talk,33,ナル,,,
talk,34,ナル,,,
+se,play,300400000340,,,
wait,0.5,
talk,35,薬丸,,,
talk,36,ナル,,,
talk,37,清ヶ,,,
bgm,play,30010003,,,
talk,38,リーダー,,,
talk,39,ナル,,,
talk,40,清ヶ,,,
talk,41,薬丸,,,
talk,42,ナル,,,
talk,43,リーダー,,,
talk,44,リーダー,,,
talk,45,ナル,,,
talk,46,リーダー,,,
wait,2,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],

