#command,param1,param2,param3,param4,
#,
print,天草式十字凄教 Chapter05,
control,1,
bgm,stop,
stage,28001004,,,,
bgm,play,30010001,1,,
chara,25000201,神裂 火織,10,
chara,24000101,ステイル,10,
place,ステイル,神裂 火織,
+神裂 火織.fade,out,0.1,
+ステイル.fade,out,0.1,
talk,start,
+talk,show,0,
fade,in,1,#000000,0,
talk,1,神裂 火織,,,
+talk,show,1,,,
+神裂 火織.fade,in,0.5,
+ステイル.fade,in,0.5,
talk,2,ステイル,,,
talk,3,神裂 火織,,,
talk,4,ステイル,,,
talk,5,神裂 火織,,,
talk,6,ステイル,,,
talk,7,ステイル,,,
talk,8,神裂 火織,,,
talk,9,ステイル,,,
talk,10,神裂 火織,,,
talk,11,ステイル,,,
talk,12,神裂 火織,,,
talk,13,ステイル,,,
talk,14,神裂 火織,,,
talk,15,ステイル,,,
talk,16,ステイル,,,
talk,17,ステイル,,,
talk,18,神裂 火織,,,
talk,19,ステイル,,,
talk,20,ステイル,,,
talk,21,神裂 火織,,,
talk,22,ステイル,,,
talk,23,神裂 火織,,,
talk,24,ステイル,,,
talk,25,ステイル,,,
talk,26,神裂 火織,,,
+bgm,play,30010009,1,,
talk,27,神裂 火織,,,
talk,28,ステイル,,,
talk,29,ステイル,,,
talk,30,神裂 火織,,,
talk,31,ステイル,,,
talk,32,ステイル,,,
talk,33,神裂 火織,,,
talk,34,ステイル,,,
talk,35,神裂 火織,,,
talk,36,神裂 火織,,,
talk,37,ステイル,,,
talk,38,ステイル,,,
talk,39,ステイル,,,
talk,40,ステイル,,,
talk,41,神裂 火織,,,
+bgm,play,30010005,1,,
talk,42,ステイル,,,
talk,43,神裂 火織,,,
talk,44,神裂 火織,,,
talk,45,ステイル,,,
talk,46,神裂 火織,,,
神裂 火織.fade,out,0.5,
talk,47,ステイル,,,
talk,48,ステイル,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],






