#command,param1,param2,param3,param4,
#,
print,とある高校 Chapter2,
control,1,
bgm,stop,
stage,2002001,,,,
bgm,play,30010001,,,
chara,3000101,土御門 元春,11,
chara,48000101,青髪ピアス,11,
chara,1000101,上条 当麻,21,
chara,23000101,姫神 秋沙,14,
place,姫神 秋沙,青髪ピアス,上条 当麻,土御門 元春,
+上条 当麻.fade,out,0.1,
+土御門 元春.fade,out,0.1,
+青髪ピアス.fade,out,0.1,
+姫神 秋沙.fade,out,0.1,
talk,start,
+talk,show,0,
+fade,in,1.0,#000000,0,
姫神 秋沙.fade,in,0.5,
+talk,1,姫神 秋沙,,,
+talk,show,1,
上条 当麻.fade,in,0.5,
+talk,2,上条 当麻,,,
青髪ピアス.fade,in,0.5,
+talk,3,青髪ピアス,,,
土御門 元春.fade,in,0.5,
+talk,4,土御門 元春,,,
talk,5,青髪ピアス,,,
talk,6,上条 当麻,,,
talk,7,姫神 秋沙,,,
talk,8,土御門 元春,,,
talk,9,青髪ピアス,,,
talk,10,上条 当麻,,,
talk,11,青髪ピアス,,,
talk,12,姫神 秋沙,,,
talk,13,上条 当麻,,,
talk,14,土御門 元春,,,
talk,15,土御門 元春,,,
talk,16,姫神 秋沙,,,
talk,17,上条 当麻,,,
talk,18,姫神 秋沙,,,
talk,19,青髪ピアス,,,
talk,20,姫神 秋沙,,,
talk,21,青髪ピアス,,,
bgm,stop,
talk,22,姫神 秋沙,,,
bgm,play,30010006,1,,
talk,23,姫神 秋沙,,,
talk,24,青髪ピアス,,,
talk,25,姫神 秋沙,,,
talk,26,土御門 元春,,,
talk,27,姫神 秋沙,,,
bgm,play,30010015,1,,
talk,28,上条 当麻,,,
talk,29,姫神 秋沙,,,
talk,30,上条 当麻,,,
talk,31,姫神 秋沙,,,
talk,32,土御門 元春,,,
talk,33,青髪ピアス,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],








