#command,param1,param2,param3,param4,
#,
control,1,
stage,5001003,,,,
bgm,stop,,,,
chara,4000101,御坂 美琴,14,
+place,御坂 美琴,
+focus,on,御坂 美琴,
bgm,play,30010011,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
#,,,,,
#,,,,,
talk,1,,,,
+talk,show,1,
talk,2,御坂 美琴,,,
#,,,,,
talk,3,御坂 美琴,,,
#,,,,,
talk,4,御坂 美琴,,,
#,,,,,
talk,5,御坂 美琴,,,
#,,,,,
image,100020702,1,シーン01,
シーン01.fade,in,0.5,
wait,1,
talk,6,御坂 美琴,,,
talk,7,御坂 美琴,,,
#,,,,,
talk,8,御坂 美琴,,,
#,,,,,
talk,9,御坂 美琴,,,
#,,,,,
#,,,,,
bgm,stop,,,,
image,100020702,2,シーン02,
シーン02.fade,in,0.5,
シーン01.fade,out,0.1,
bgm,play,30010015,,,
wait,1,
talk,10,御坂 美琴,,,
#,,,,,
talk,11,御坂 美琴,,,
#,,,,,
talk,12,御坂 美琴,,,
#,,,,,
talk,13,御坂 美琴,,,
#,,,,,
talk,14,御坂 美琴,,,
#,,,,,
talk,15,御坂 美琴,,,
#,,,,,
image,100020702,3,シーン03,
シーン03.fade,in,0.5,
シーン02.fade,out,0.1,
wait,1,
talk,16,御坂 美琴,,,
#,,,,,
talk,17,御坂 美琴,,,
#,,,,,
talk,18,御坂 美琴,,,
#,,,,,
image,100020702,4,シーン04,
シーン04.fade,in,0.5,
シーン03.fade,out,0.1,
wait,1,
talk,19,御坂 美琴,,,
#,,,,,
talk,20,白井 黒子,,,
talk,21,御坂 美琴,,,
#,,,,,
talk,22,御坂 美琴,,,
#,,,,,
talk,23,白井 黒子,,,
talk,24,御坂 美琴,,,
#,,,,,
talk,25,御坂 美琴,,,
#,,,,,
talk,26,御坂 美琴,,,
#,,,,,
image,100020702,5,シーン05,
シーン05.fade,in,0.5,
シーン04.fade,out,0.1,
wait,1,
talk,27,白井 黒子,,,
#,,,,,
talk,28,白井 黒子,,,
#,,,,,
talk,29,御坂 美琴,,,
image,100020702,6,シーン06,
シーン06.fade,in,0.5,
シーン05.fade,out,0.1,
wait,1,
talk,30,白井 黒子,,,
#,,,,,
talk,31,白井 黒子,,,
#,,,,,
talk,32,御坂 美琴,,,
#,,,,,
image,100020702,7,シーン07,
シーン07.fade,in,0.5,
シーン06.fade,out,0.1,
wait,1,
talk,33,白井 黒子,,,
talk,34,御坂 美琴,,,
#,,,,,
talk,show,0,
image,100020702,8,シーン08,
シーン08.fade,in,0.5,
シーン07.fade,out,0.1,
wait,2,
image,100020702,9,シーン09,
シーン09.fade,in,0.5,
シーン08.fade,out,0.1,
talk,35,御坂 美琴,,,
+talk,show,1,
#,,,,,
talk,36,御坂 美琴,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
