#command,param1,param2,param3,param4,
#,
stage,005002001,,,,
control,1,
bgm,stop,
chara,4000102,御坂 美琴,14,
chara,10000101,食蜂 操祈,12,
place,御坂 美琴,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
+focus,on,御坂 美琴,
wait,1.5,
bgm,play,30010001,,,
talk,1,御坂 美琴,,,
+talk,show,
talk,2,御坂 美琴,,,
talk,3,御坂 美琴,,,
御坂 美琴.fade,out,0.5,
+talk,show,0,
wait,0.5,
御坂 美琴.fade,in,0.5,
+食蜂 操祈.fade,in,0.5,
+place,食蜂 操祈,御坂 美琴,
+focus,on,食蜂 操祈,
+se,play,300200000480,,,
talk,4,食蜂 操祈,,,
+talk,show,1,
talk,5,御坂 美琴,,,
talk,6,食蜂 操祈,,,
talk,7,御坂 美琴,,,
talk,8,食蜂 操祈,,,
talk,9,御坂 美琴,,,
talk,10,食蜂 操祈,,,
bgm,stop,
talk,11,食蜂 操祈,,,
bgm,play,30010005,,,
talk,12,御坂 美琴,,,
+御坂 美琴.shake,"(0.10,0)","(10,0)",1,
talk,13,食蜂 操祈,,,
talk,14,食蜂 操祈,,,
talk,15,御坂 美琴,,,
talk,16,御坂 美琴,,,
bgm,stop,
talk,17,食蜂 操祈,,,
talk,18,御坂 美琴,,,
bgm,play,30010004,,,
talk,19,食蜂 操祈,,,
talk,20,御坂 美琴,,,
talk,21,食蜂 操祈,,,
talk,22,御坂 美琴,,,
talk,23,御坂 美琴,,,
talk,24,食蜂 操祈,,,
talk,25,食蜂 操祈,,,
talk,26,食蜂 操祈,,,
talk,27,食蜂 操祈,,,
talk,28,御坂 美琴,,,
talk,29,食蜂 操祈,,,
talk,30,御坂 美琴,,,
bgm,stop,
talk,31,食蜂 操祈,,,
bgm,play,30010005,,,
talk,32,御坂 美琴,,,
talk,33,食蜂 操祈,,,
talk,34,御坂 美琴,,,
talk,35,御坂 美琴,,,
talk,36,食蜂 操祈,,,
talk,37,御坂 美琴,,,
talk,38,食蜂 操祈,,,
talk,39,御坂 美琴,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
















