#command,param1,param2,param3,param4,
#,
print,神裂 チャプター01,
control,1,
bgm,stop,
stage,7002001,,,,
bgm,play,030010004,,,
chara,3000701,土御門元春,10,
chara,1000101,上条当麻,10,
chara,25000101,神裂火織,10,
talk,start,
+talk,show,0,
+fade,in,1.0,#000000,0,
talk,1,神裂火織,,,
+talk,show,1,
+神裂火織.fade,in,0.5,
+place,神裂火織,空白,
talk,2,神裂火織,,,
talk,3,土御門元春,,,
+土御門元春.fade,in,0.5,
+place,神裂火織,土御門元春,
talk,4,神裂火織,,,
talk,5,土御門元春,,,
talk,6,土御門元春,,,
talk,7,神裂火織,,,
talk,8,土御門元春,,,
土御門元春.fade,out,0.5,
talk,9,神裂火織,,,
talk,10,神裂火織,,,
talk,11,神裂火織,,,
talk,12,神裂火織,,,
fade,out,1.5,#FFFFFF,0,
bgm,play,030010009,1,,
stage,1001001,,,,
神裂火織.fade,out,0.1,
+土御門元春.fade,out,0.1,
+talk,show,0,
wait,0.5,
fade,in,1.5,#FFFFFF,0,
talk,13,神裂火織,,,
+talk,show,1,
+神裂火織.fade,in,0.5,
+place,神裂火織,空白,
talk,14,神裂火織,,,
talk,15,神裂火織,,,
talk,16,神裂火織,,,
talk,17,神裂火織,,,
bgm,stop,
talk,18,？？？,,,
talk,19,神裂火織,,,
bgm,play,030010002,1,,
talk,20,上条当麻,,,
+上条当麻.fade,in,0.5,
+place,神裂火織,上条当麻,
talk,21,上条当麻,,,
talk,22,上条当麻,,,
talk,23,上条当麻,,,
talk,24,神裂火織,,,
talk,25,上条当麻,,,
talk,26,神裂火織,,,
talk,27,上条当麻,,,
talk,28,神裂火織,,,
talk,29,上条当麻,,,
talk,30,神裂火織,,,
talk,31,上条当麻,,,
talk,32,神裂火織,,,
talk,33,神裂火織,,,
talk,34,神裂火織,,,
talk,35,神裂火織,,,
talk,36,神裂火織,,,
talk,37,上条当麻,,,
talk,38,上条当麻,,,
talk,39,上条当麻,,,
talk,40,上条当麻,,,
talk,41,上条当麻,,,
talk,42,神裂火織,,,
talk,43,上条当麻,,,
talk,44,上条当麻,,,
talk,45,神裂火織,,,
talk,46,上条当麻,,,
talk,47,神裂火織,,,
talk,48,神裂火織,,,
talk,49,神裂火織,,,
talk,50,上条当麻,,,
talk,51,神裂火織,,,
talk,52,上条当麻,,,
talk,53,上条当麻,,,
talk,54,神裂火織,,,
talk,55,上条当麻,,,
talk,56,神裂火織,,,
talk,57,上条当麻,,,
talk,58,神裂火織,,,
talk,59,神裂火織,,,
talk,60,神裂火織,,,
talk,61,上条当麻,,,
talk,62,上条当麻,,,
talk,63,神裂火織,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],








