#command,param1,param2,param3,param4,
#,
control,1,
stage,16002001,,,,
bgm,stop,
chara,159000101,シュドナイ,10,
chara,156000101,坂井 悠二,13,
chara,15000201,風斬 氷華,10,
chara,151000101,シャナ,15,
chara,158000101,ヘカテー,11,
+place,シュドナイ,ヘカテー,
+focus,on,シュドナイ,
+シュドナイ.fade,in,0.5,
+ヘカテー.fade,out,0.5,
+talk,start,
+talk,show,0,
wait,0.5,
bgm,play,30010009,,,
fade,in,1,#000000,0,
talk,1,シュドナイ,,,
+talk,show,1,
+se,play,300200000480,,,
ヘカテー.fade,in,0.5,
+talk,2,ヘカテー,,,
talk,3,シュドナイ,,,
talk,4,ヘカテー,,,
talk,5,ヘカテー,,,
talk,6,シュドナイ,,,
talk,7,ヘカテー,,,
talk,8,シュドナイ,,,
talk,9,ヘカテー,,,
talk,10,シュドナイ,,,
talk,11,ヘカテー,,,
talk,12,シュドナイ,,,
wait,1,
fade,out,1,#FFFFFF,0,
stage,7005001,,,,
talk,show,0,
+シュドナイ.fade,out,0.5,
+ヘカテー.fade,out,0.5,
bgm,stop,,,,
place,坂井 悠二,シャナ,
+坂井 悠二.fade,in,0.5,
+シャナ.fade,in,0.5,
+シャナ.facial,15,
+坂井 悠二.facial,13,
+focus,on,坂井 悠二,
wait,1,
fade,in,1,#FFFFFF,0,
bgm,play,30010015,,,
talk,13,坂井 悠二,,,
+talk,show,1,
talk,14,シャナ,,,
talk,15,坂井 悠二,,,
talk,16,シャナ,,,
talk,17,坂井 悠二,,,
talk,18,坂井 悠二,,,
talk,19,シャナ,,,
talk,20,シャナ,,,
talk,21,坂井 悠二,,,
talk,22,シャナ,,,
talk,23,シャナ,,,
talk,24,坂井 悠二,,,
talk,25,シャナ,,,
talk,26,シャナ,,,
+bgm,stop,,,,
talk,27,風斬 氷華,,,
+se,play,300300000270,,,
talk,28,シャナ,坂井 悠二,,
talk,show,0,
+坂井 悠二.fade,out,0.5,
+シャナ.fade,out,0.5,
place,坂井 悠二,風斬 氷華,シャナ,
+坂井 悠二.fade,in,0.5,
+シャナ.fade,in,0.5,
+風斬 氷華.fade,in,0.5,
talk,29,風斬 氷華,,,
+talk,show,1,
talk,30,坂井 悠二,,,
talk,31,シャナ,,,
talk,32,風斬 氷華,,,
bgm,play,30010011,,,
talk,33,シャナ,,,
talk,34,風斬 氷華,,,
talk,35,坂井 悠二,,,
talk,36,風斬 氷華,,,
talk,37,坂井 悠二,,,
talk,38,風斬 氷華,,,
talk,39,風斬 氷華,,,
talk,40,風斬 氷華,,,
talk,41,シャナ,,,
talk,42,風斬 氷華,,,
talk,43,風斬 氷華,,,
talk,44,坂井 悠二,,,
talk,45,シャナ,,,
talk,46,風斬 氷華,,,
talk,47,坂井 悠二,,,
talk,48,シャナ,,,
talk,49,坂井 悠二,,,
talk,50,シャナ,,,
talk,51,シャナ,,,
talk,52,風斬 氷華,,,
talk,53,？？？,,,
+bgm,stop,,,,
fade,out,0.5,#000000,0,
se,play,300800000800,,,
+stage,7005010,,,,
fade,in,0.5,#000000,0,
talk,54,シャナ,,,
talk,55,風斬 氷華,,,
talk,show,0,
+風斬 氷華.fade,out,0.5,
+坂井 悠二.fade,out,0.5,
+シャナ.fade,out,0.5,
bgm,play,30010010,,,
place,坂井 悠二,シャナ,風斬 氷華,シュドナイ,
+シュドナイ.fade,in,0.5,
+風斬 氷華.fade,in,0.5,
+坂井 悠二.fade,in,0.5,
+シャナ.fade,in,0.5,
talk,56,シュドナイ,,,
+talk,show,1,
talk,57,シャナ,,,
talk,58,シュドナイ,,,
talk,59,シュドナイ,,,
talk,60,風斬 氷華,,,
talk,61,シュドナイ,,,
talk,62,シュドナイ,,,
talk,63,坂井 悠二,,,
talk,64,シュドナイ,,,
talk,65,シャナ,,,
talk,66,シュドナイ,,,
talk,67,シャナ,,,
talk,68,坂井 悠二,,,
talk,69,シャナ,,,
talk,70,シャナ,,,
talk,71,坂井 悠二,,,
talk,72,坂井 悠二,,,
talk,73,風斬 氷華,,,
se,play,300200000142,,,
+坂井 悠二.fade,out,0.5,
+風斬 氷華.fade,out,0.5,
wait,3,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],













































































































