#command,param1,param2,param3,param4,
#,
control,1,
bgm,stop,,,,
image,100020616,1,シーン01,
シーン01.fade,in,0.5,
bgm,play,30010011,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
#,,,,,
#,,,,,
talk,1,研究員Ａ,,,
+talk,show,1,
#,,,,,
talk,2,研究員Ｂ,,,
#,,,,,
talk,3,研究員Ａ,,,
#,,,,,
talk,4,部下,,,
talk,5,研究員Ａ,,,
talk,6,部下,,,
#,,,,,
image,100020616,2,シーン02,
シーン02.fade,in,0.5,
シーン01.fade,out,0.1,
se,play,300400000010,,,
wait,1,
talk,7,研究員Ａ,,,
#,,,,,
talk,8,研究員Ａ,,,
#,,,,,
talk,9,布束 砥信,,,
#,,,,,
talk,10,研究員Ａ,,,
#,,,,,
talk,11,研究員Ａ,,,
#,,,,,
talk,12,研究員Ａ,,,
#,,,,,
talk,13,布束 砥信,,,
talk,14,研究員Ａ,,,
#,,,,,
#,,,,,
wait,1,
fade,out,1,#FFFFFF,0,
image,100020616,3,シーン03,
シーン03.fade,in,0.5,
シーン02.fade,out,0.1,
talk,show,0,
bgm,stop,,,,
wait,1,
bgm,play,30010020,,,
se,play,300200000022,,,
fade,in,1,#FFFFFF,0,
talk,15,御坂 美琴,,,
+talk,show,1,
#,,,,,
talk,16,フレンダ,,,
#,,,,,
talk,17,御坂 美琴,,,
#,,,,,
talk,18,フレンダ,,,
#,,,,,
talk,19,御坂 美琴,,,
talk,20,フレンダ,,,
#,,,,,
talk,21,御坂 美琴,,,
talk,22,フレンダ,,,
#,,,,,
talk,23,フレンダ,,,
#,,,,,
talk,24,フレンダ,,,
#,,,,,
talk,25,フレンダ,,,
#,,,,,
talk,26,フレンダ,,,
#,,,,,
talk,27,フレンダ,,,
#,,,,,
talk,28,フレンダ,,,
#,,,,,
image,100020616,4,シーン04,
シーン04.fade,in,0.5,
シーン03.fade,out,0.1,
wait,1,
talk,29,フレンダ,,,
#,,,,,
talk,30,フレンダ,,,
#,,,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
