#command,param1,param2,param3,param4,
#,
control,1,
stage,7013004,,,,
bgm,stop,,,,
chara,84000701,番外個体,15,
chara,21000201,ミサカ一〇〇四六号,14,
chara,22000101,打ち止め,21,
+place,ミサカ一〇〇四六号,番外個体,打ち止め,
+focus,on,打ち止め,
bgm,play,30010001,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
talk,1,打ち止め,,,
+talk,show,1,
talk,2,打ち止め,,,
talk,3,番外個体,,,
talk,4,番外個体,,,
talk,5,番外個体,,,
talk,6,ミサカ一〇〇四六号,,,
talk,7,ミサカ一〇〇四六号,,,
talk,8,番外個体,,,
talk,9,打ち止め,,,
talk,10,ミサカ一〇〇四六号,,,
talk,11,ミサカ一〇〇四六号,,,
talk,12,打ち止め,,,
talk,13,打ち止め,,,
talk,14,番外個体,,,
talk,15,番外個体,,,
talk,16,番外個体,,,
talk,17,打ち止め,,,
talk,18,ミサカ一〇〇四六号,,,
talk,19,ミサカ一〇〇四六号,,,
talk,20,ミサカ一〇〇四六号,,,
wait,1,
fade,out,1,#FFFFFF,0,
talk,show,0,
+wait,1,
+打ち止め.facial,14,
+focus,on,打ち止め,
bgm,stop,,,,
wait,1,,,,
bgm,play,30010006,,,
fade,in,1,#FFFFFF,0,
talk,21,打ち止め,,,
+talk,show,1,
talk,22,番外個体,,,
talk,23,番外個体,,,
talk,24,打ち止め,,,
talk,25,ミサカ一〇〇四六号,,,
talk,26,番外個体,,,
bgm,stop,,,,
talk,27,番外個体,,,
bgm,play,30010005,,,
talk,28,打ち止め,,,
talk,29,打ち止め,,,
talk,30,番外個体,,,
+番外個体.shake,"(0,0.5,0)","(0,1)",0.5,
+se,play,300200000410,,,
+stage.shake,"(0.10,0)","(10,0)",1,
talk,31,打ち止め,,,
talk,32,ミサカ一〇〇四六号,,,
talk,33,ミサカ一〇〇四六号,,,
talk,34,打ち止め,,,
talk,35,ミサカ一〇〇四六号,,,
talk,36,打ち止め,,,
talk,37,番外個体,,,
talk,38,番外個体,,,
+番外個体.shake,"(0,0.5,0)","(0,1)",0.5,
+se,play,300200000410,,,
+stage.shake,"(0.10,0)","(10,0)",1,
talk,39,打ち止め,,,
talk,40,打ち止め,,,
talk,41,ミサカ一〇〇四六号,,,
talk,42,ミサカ一〇〇四六号,,,
talk,43,打ち止め,,,
wait,2,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],































































































































































