#command,param1,param2,param3,param4,
#,
print,常盤台中学 Chapter5,
control,1,
bgm,stop,
stage,007001001,,,,
bgm,play,30010008,1,,
chara,9000101,婚后 光子,10,
chara,4000102,御坂 美琴,10,
chara,5000102,白井 黒子,10,
place,御坂 美琴,空白,白井 黒子,
+白井 黒子.fade,out,0.1,
+御坂 美琴.fade,out,0.1,
+婚后 光子.fade,out,0.1,
talk,start,
+talk,show,0,
+fade,in,1.0,#000000,0,
白井 黒子.fade,in,0.5,
+talk,1,白井 黒子,,,
+talk,show,1,
talk,2,白井 黒子,,,
talk,3,白井 黒子,,,
御坂 美琴.fade,in,0.5,
+talk,4,御坂 美琴,,,
se,play,0300200000022,,,
+御坂 美琴.move,0,4,1,
御坂 美琴.fade,out,0.1,
talk,5,白井 黒子,,,
talk,6,白井 黒子,,,
talk,7,白井 黒子,,,
fade,out,1.5,#000000,0,
talk,clear,1,
+白井 黒子.fade,out,0.1,
+place,婚后 光子,御坂 美琴,空白,白井 黒子,
stage,007004002,,,,
wait,0.5,
bgm,play,30010017,1,,
fade,in,1.5,#000000,0,
御坂 美琴.fade,in,0.5,
+talk,8,御坂 美琴,,,
talk,9,御坂 美琴,,,
+screen.effect,ef_com_00000_002_007_00,"(0,0)",1,0,
+se,play,0300200000200,,,
婚后 光子.fade,in,0.5,
+talk,10,婚后 光子,,,
+婚后 光子.shake,"(0.1,0)","(10,0)",1,
+screen.effect,stop,
bgm,play,30010016,1,,
talk,11,御坂 美琴,,,
talk,12,婚后 光子,,,
talk,13,御坂 美琴,,,
talk,14,婚后 光子,,,
talk,15,御坂 美琴,,,
talk,16,御坂 美琴,,,
talk,17,婚后 光子,,,
talk,18,御坂 美琴,,,
白井 黒子.fade,in,0.5,
+talk,19,白井 黒子,,,
talk,20,白井 黒子,,,
talk,21,白井 黒子,,,
bgm,play,30010008,1,,
talk,22,御坂 美琴,,,
talk,23,婚后 光子,,,
talk,24,御坂 美琴,,,
talk,25,白井 黒子,,,
talk,26,白井 黒子,,,
talk,27,御坂 美琴,,,
talk,28,婚后 光子,,,
talk,29,御坂 美琴,,,
talk,30,御坂 美琴,,,
talk,31,婚后 光子,,,
talk,32,御坂 美琴,,,
talk,33,婚后 光子,,,
bgm,stop,
talk,34,婚后 光子,,,
bgm,play,30010005,1,,
talk,35,白井 黒子,,,
talk,36,白井 黒子,,,
talk,37,白井 黒子,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],








