#command,param1,param2,param3,param4,
#,
control,1,
stage,1003001,,,,
bgm,stop,,,,
chara,1000201,上条 当麻,11,
chara,45000702,オティヌス,10,
chara,45001102,オティヌス（パティ）,11,
+オティヌス（パティ）.fade,out,0.1,
+place,オティヌス,上条 当麻,
+focus,on,上条 当麻,
bgm,play,30010001,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
+se,play,300400000440,,,
talk,1,上条 当麻,,,
+talk,show,1,
talk,2,オティヌス,,,
talk,3,オティヌス,,,
talk,4,上条 当麻,,,
talk,5,上条 当麻,,,
talk,6,オティヌス,,,
talk,7,上条 当麻,,,
talk,8,オティヌス,,,
talk,9,上条 当麻,,,
talk,10,上条 当麻,,,
talk,11,上条 当麻,,,
talk,12,オティヌス,,,
talk,13,上条 当麻,,,
talk,14,オティヌス,,,
talk,15,上条 当麻,,,
talk,16,上条 当麻,,,
talk,17,オティヌス,,,
talk,18,オティヌス,,,
talk,19,上条 当麻,,,
talk,20,オティヌス,,,
talk,21,オティヌス,,,
talk,22,上条 当麻,,,
se,play,300400000190,,,
talk,23,オティヌス,,,
talk,24,上条 当麻,,,
fade,out,1,#FFFFFF,0,
talk,show,0,
オティヌス.facial,10,
+上条 当麻.facial,10,
+focus,on,上条 当麻,
wait,1,,,,
fade,in,1,#FFFFFF,0,
wait,1,
talk,25,上条 当麻,,,
+talk,show,1,
talk,26,オティヌス,,,
talk,27,オティヌス,,,
talk,28,上条 当麻,,,
talk,29,上条 当麻,,,
talk,30,上条 当麻,,,
talk,31,オティヌス,,,
talk,32,上条 当麻,,,
fade,out,1,#FFFFFF,0,
talk,show,0,
+オティヌス.fade,out,0.5,
place,オティヌス（パティ）,上条 当麻,
+オティヌス（パティ）.fade,in,0.5,
+オティヌス（パティ）.facial,11,
+上条 当麻.facial,12,
+focus,on,オティヌス（パティ）,
bgm,stop,,,,
wait,1,,,,
bgm,play,30010003,,,
fade,in,1,#FFFFFF,0,
wait,1,
talk,33,オティヌス（パティ）,,,
+talk,show,1,
talk,34,上条 当麻,,,
talk,35,オティヌス（パティ）,,,
talk,36,オティヌス（パティ）,,,
talk,37,上条 当麻,,,
talk,38,オティヌス（パティ）,,,
talk,39,上条 当麻,,,
talk,40,オティヌス（パティ）,,,
talk,41,オティヌス（パティ）,,,
talk,42,オティヌス（パティ）,,,
talk,43,上条 当麻,,,
se,play,300400000290,,,
talk,44,上条 当麻,,,
talk,45,オティヌス（パティ）,,,
talk,46,オティヌス（パティ）,,,
talk,47,上条 当麻,,,
wait,2,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
