#command,param1,param2,param3,param4,
#,
control,1,
stage,18001001,,,,
bgm,stop,
chara,26000101,ローラ,10,
+place,ローラ,
+focus,off,ローラ,
se,play,300100000010,,,
wait,1.5,
+talk,start,
+talk,show,0,
fade,in,1,#000000,0,
se,play,300100000020,,,
wait,1.5,
bgm,play,30010011,,,
talk,9,ステイル,,,
+talk,show,1,
talk,10,ローラ,,,
talk,11,ローラ,,,
talk,12,ステイル,,,
talk,13,ローラ,,,
talk,14,ステイル,,,
talk,15,ローラ,,,
talk,16,ローラ,,,
talk,17,ローラ,,,
talk,18,ステイル,,,
talk,19,ローラ,,,
talk,20,ローラ,,,
talk,21,ローラ,,,
talk,22,ステイル,,,
talk,23,ローラ,,,
talk,24,ローラ,,,
talk,25,ステイル,,,
talk,26,ローラ,,,
talk,27,ローラ,,,
talk,28,ローラ,,,
talk,29,ローラ,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
