#command,param1,param2,param3,param4,
#,
stage,18001001,,,,
control,1,
bgm,stop,
chara,40000701,オリアナ,10,
chara,24000101,ステイル,10,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
+place,オリアナ,
+focus,on,オリアナ,
bgm,play,30010008,,,
talk,1,オリアナ,,,
+talk,show,1,
オリアナ.fade,out,0.5,
+talk,show,0,
wait,1,
ステイル.fade,in,0.5,
+place,空白,ステイル,
wait,1,
オリアナ.fade,in,0.5,
+place,オリアナ,ステイル,
+se,play,300200000480,,,
talk,2,オリアナ,,,
+talk,show,1,
talk,3,ステイル,,,
talk,4,オリアナ,,,
talk,5,オリアナ,,,
talk,6,ステイル,,,
talk,7,オリアナ,,,
talk,8,ステイル,,,
talk,9,オリアナ,,,
bgm,stop,
talk,10,ステイル,,,
talk,11,オリアナ,,,
talk,12,ステイル,,,
+ステイル.shake,"(0.10,0)","(10,0)",1,
bgm,play,30010006,,,
talk,13,オリアナ,,,
talk,14,オリアナ,,,
talk,15,ステイル,,,
talk,16,オリアナ,,,
talk,17,ステイル,,,
talk,18,ステイル,,,
talk,19,オリアナ,,,
talk,20,ステイル,,,
talk,21,ステイル,,,
talk,22,オリアナ,,,
talk,23,オリアナ,,,
talk,24,ステイル,,,
talk,25,ステイル,,,
bgm,stop,
talk,26,オリアナ,,,
bgm,play,30010004,,,
talk,27,オリアナ,,,
talk,28,オリアナ,,,
talk,29,ステイル,,,
talk,30,ステイル,,,
talk,31,オリアナ,,,
talk,32,ステイル,,,
talk,33,オリアナ,,,
talk,34,オリアナ,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
