#command,param1,param2,param3,param4,
#,
print,とある高校 Chapter1,
control,1,
bgm,stop,
stage,2002001,,,,
bgm,play,30010001,1,,
chara,3000101,土御門 元春,12,
chara,48000101,青髪ピアス,14,
chara,1000101,上条 当麻,11,
chara,23000101,姫神 秋沙,10,
place,姫神 秋沙,青髪ピアス,上条 当麻,土御門 元春,
+上条 当麻.fade,out,0.1,
+土御門 元春.fade,out,0.1,
+青髪ピアス.fade,out,0.1,
+姫神 秋沙.fade,out,0.1,
talk,start,
+talk,show,0,
+fade,in,1.0,#000000,0,
姫神 秋沙.fade,in,0.5,
+talk,1,姫神 秋沙,,,
+talk,show,1,
青髪ピアス.fade,in,0.5,
+talk,2,青髪ピアス,,,
上条 当麻.fade,in,0.5,
+talk,3,上条 当麻,,,
talk,4,青髪ピアス,,,
talk,5,上条 当麻,,,
土御門 元春.fade,in,0.5,
+talk,6,土御門 元春,,,
talk,7,青髪ピアス,,,
talk,8,姫神 秋沙,,,
talk,9,上条 当麻,,,
talk,10,姫神 秋沙,,,
talk,11,上条 当麻,,,
talk,12,青髪ピアス,,,
talk,13,姫神 秋沙,,,
talk,14,青髪ピアス,,,
talk,15,上条 当麻,,,
talk,16,姫神 秋沙,,,
bgm,play,30010006,1,,
talk,17,青髪ピアス,,,
talk,18,姫神 秋沙,,,
talk,19,青髪ピアス,,,
bgm,stop,
talk,20,青髪ピアス,,,
talk,21,姫神 秋沙,,,
bgm,play,30010005,1,,
talk,22,青髪ピアス,,,
talk,23,青髪ピアス,,,
talk,24,姫神 秋沙,,,
talk,25,上条 当麻,,,
talk,26,土御門 元春,,,
talk,27,青髪ピアス,,,
talk,28,土御門 元春,,,
talk,29,土御門 元春,,,
talk,30,姫神 秋沙,,,
talk,31,青髪ピアス,,,
talk,32,姫神 秋沙,,,
talk,33,青髪ピアス,,,
talk,34,土御門 元春,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],








