#command,param1,param2,param3,param4,
control,1,
chara,5000101,白井 黒子,10,
chara,10000101,食蜂 操祈,10,
talk,start,
+talk,show,0,
stage,22001001,
+fade,in,1.0,#000000,0,
+bgm,play,030010024,,,
talk,1,食蜂 操祈,,,
+talk,show,1,
+食蜂 操祈.fade,in,0.5,
+place,空白,食蜂 操祈,
talk,2,白井 黒子,,,
+白井 黒子.fade,in,0.5,
+place,白井 黒子,食蜂 操祈,
talk,3,食蜂 操祈,,,
talk,4,白井 黒子,,,
talk,5,食蜂 操祈,,,
talk,6,白井 黒子,,,
talk,7,食蜂 操祈,,,
talk,8,白井 黒子,,,
talk,9,食蜂 操祈,,,
talk,10,白井 黒子,,,
talk,11,食蜂 操祈,,,
talk,12,白井 黒子,,,
talk,13,食蜂 操祈,,,
wait,1,,,,
fade,out,1.0,#FFFFFF,0,
bgm,stop,
wait,1,
[END],























