#command,param1,param2,param3,param4,
#,
control,1,
stage,5003001,,,,
bgm,stop,
chara,93001201,帆風 潤子,14,
chara,5002201,白井 黒子,14,
chara,10002201,食蜂 操祈,10,
+place,白井 黒子,帆風 潤子,食蜂 操祈,
+focus,on,食蜂 操祈,
bgm,play,30010001,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
talk,1,食蜂 操祈,,,
+talk,show,1,
talk,2,白井 黒子,,,
talk,3,白井 黒子,,,
talk,4,白井 黒子,,,
talk,5,食蜂 操祈,,,
talk,6,帆風 潤子,,,
talk,7,食蜂 操祈,,,
talk,8,帆風 潤子,,,
talk,9,食蜂 操祈,,,
talk,10,帆風 潤子,,,
talk,11,帆風 潤子,,,
talk,12,食蜂 操祈,,,
talk,13,食蜂 操祈,,,
talk,14,帆風 潤子,,,
talk,15,帆風 潤子,,,
talk,16,食蜂 操祈,,,
talk,17,白井 黒子,,,
+白井 黒子.shake,"(0.10,0)","(10,0)",1,
talk,18,食蜂 操祈,,,
bgm,stop,
talk,19,白井 黒子,,,
bgm,play,30010020,,,
talk,20,白井 黒子,,,
talk,21,白井 黒子,,,
talk,22,食蜂 操祈,,,
talk,23,帆風 潤子,,,
talk,24,食蜂 操祈,,,
talk,25,白井 黒子,,,
talk,26,白井 黒子,,,
talk,27,食蜂 操祈,,,
talk,28,食蜂 操祈,,,
talk,29,食蜂 操祈,,,
talk,30,白井 黒子,,,
talk,31,食蜂 操祈,,,
talk,32,食蜂 操祈,,,
talk,33,帆風 潤子,,,
talk,34,食蜂 操祈,,,
talk,35,白井 黒子,,,
talk,36,食蜂 操祈,,,
talk,37,帆風 潤子,,,
talk,38,白井 黒子,,,
talk,39,帆風 潤子,,,
talk,40,帆風 潤子,,,
talk,41,白井 黒子,,,
talk,42,帆風 潤子,,,
talk,43,白井 黒子,,,
talk,44,帆風 潤子,,,
wait,2,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
