#command,param1,param2,param3,param4,
#,サイド別ストーリー: 暗部組織-グループ チャプター15,
print,組織名『グループ』,
control,1,
bgm,stop,
stage,007005003,,,,
bgm,play,30010002,,,
chara,3000201,土御門 元春,10,
chara,13001001,一方通行,14,
chara,12000201,海原 光貴,22,
chara,17000101,結標 淡希,14,
+結標 淡希.fade,out,0.1,
+海原 光貴.fade,out,0.1,
+一方通行.fade,out,0.1,
+土御門 元春.fade,out,0.1,
+talk,show,0,
place,土御門 元春,一方通行,結標 淡希,海原 光貴,
fade,in,1,#000000,0,
土御門 元春.fade,in,0.5,
talk,1,土御門 元春,,,
+talk,start,
+talk,show,1,
一方通行.fade,in,0.5,
talk,2,一方通行,,,
結標 淡希.fade,in,0.5,
talk,3,結標 淡希,,,
海原 光貴.fade,in,0.5,
talk,4,海原 光貴,,,
talk,5,土御門 元春,,,
talk,6,土御門 元春,,,
+bgm,play,30010010,,,
talk,7,土御門 元春,,,
talk,8,土御門 元春,,,
talk,9,土御門 元春,,,
talk,10,土御門 元春,,,
+se,play,300100000010,,,
+bgm,stop,
talk,11,土御門 元春,,,
se,play,300100000020,,,
talk,12,土御門 元春,,,
+bgm,play,30010001,,,
talk,13,結標 淡希,,,
talk,14,土御門 舞夏,,,
talk,15,土御門 元春,,,
talk,16,土御門 舞夏,,,
+bgm,stop,
talk,17,土御門 元春,,,
+bgm,play,30010005,,,
talk,18,土御門 舞夏,,,
talk,19,土御門 舞夏,,,
talk,20,土御門 舞夏,,,
talk,21,土御門 元春,,,
talk,22,土御門 舞夏,,,
talk,23,土御門 元春,,,
talk,24,土御門 舞夏,,,
talk,25,土御門 元春,,,
talk,26,一方通行,,,
talk,27,土御門 元春,,,
talk,28,土御門 舞夏,,,
talk,29,土御門 元春,,,
talk,30,一方通行,,,
talk,31,土御門 元春,,,
talk,32,土御門 舞夏,,,
talk,33,土御門 元春,,,
talk,34,土御門 舞夏,,,
talk,35,土御門 元春,,,
talk,36,土御門 舞夏,,,
se,play,300100000030,,,
+bgm,stop,
talk,37,土御門 元春,,,
talk,38,結標 淡希,,,
+bgm,play,30010006,,,
talk,39,海原 光貴,,,
talk,40,一方通行,,,
talk,41,海原 光貴,,,
talk,42,一方通行,,,
talk,43,結標 淡希,,,
talk,44,海原 光貴,,,
wait,1,
+結標 淡希.fade,out,0.5,
+海原 光貴.fade,out,0.5,
+一方通行.fade,out,0.5,
+se,play,300600000120,,,
talk,45,土御門 元春,,,
talk,46,土御門 元春,,,
+bgm,stop,
土御門 元春.fade,out,0.5,
place,一方通行,結標 淡希,海原 光貴,
+結標 淡希.fade,in,0.5,
+海原 光貴.fade,in,0.5,
+一方通行.fade,in,0.5,
talk,47,一方通行,,,
+bgm,play,30010005,,,
talk,48,結標 淡希,,,
talk,49,海原 光貴,,,
結標 淡希.fade,out,0.5,
+海原 光貴.fade,out,0.5,
+一方通行.fade,out,0.5,
place,土御門 元春,
土御門 元春.fade,in,0.5,
talk,50,土御門 元春,,,
talk,51,一方通行,,,
wait,1,
+se,play,300600000170,,,
talk,52,土御門 元春,,,
screen.effect,ef_com_00000_000_000_00,"(0,0)",2,0,
talk,53,土御門 元春,,,
wait,1,
fade,out,1,#FFFFFF,
bgm,stop,
wait,1,
[End],







