#command,param1,param2,param3,param4,
#,
control,1,
stage,7007001,,,,
bgm,stop,,,,
chara,66000101,浜面 仕上,10,
chara,20000201,滝壺 理后,10,
chara,11000201,麦野 沈利,10,
chara,18000201,絹旗 最愛,10,
chara,19000201,フレンダ,12,
chara,42000101,垣根 帝督,13,
chara,76000101,心理定規,15,
+place,心理定規,垣根 帝督,
+focus,on,垣根 帝督,
bgm,play,30010002,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
talk,1,垣根 帝督,,,
+talk,show,1,
talk,2,心理定規,,,
talk,3,心理定規,,,
talk,4,垣根 帝督,,,
talk,5,垣根 帝督,,,
talk,6,垣根 帝督,,,
talk,7,心理定規,,,
talk,8,垣根 帝督,,,
talk,9,垣根 帝督,,,
talk,10,垣根 帝督,,,
talk,11,心理定規,,,
talk,12,垣根 帝督,,,
talk,13,心理定規,,,
wait,1,
fade,out,1,#FFFFFF,0,
stage,21001001,,,,
talk,show,0,
+垣根 帝督.fade,out,0.5,
+心理定規.fade,out,0.5,
+麦野 沈利.fade,out,0.5,
+浜面 仕上.fade,out,0.5,
+絹旗 最愛.fade,out,0.5,
+フレンダ.fade,out,0.5,
+滝壺 理后.fade,out,0.5,
place,絹旗 最愛,浜面 仕上,麦野 沈利,フレンダ,
+麦野 沈利.fade,in,0.5,
+浜面 仕上.fade,in,0.5,
+絹旗 最愛.fade,in,0.5,
+フレンダ.fade,in,0.5,
bgm,stop,,,,
wait,1,
bgm,play,30010003,,,
fade,in,1,#FFFFFF,0,
talk,14,麦野 沈利,,,
+talk,show,1,
talk,15,浜面 仕上,,,
talk,16,麦野 沈利,,,
talk,17,浜面 仕上,,,
talk,18,麦野 沈利,,,
talk,19,絹旗 最愛,,,
talk,20,浜面 仕上,,,
talk,21,麦野 沈利,,,
talk,22,浜面 仕上,,,
talk,23,浜面 仕上,,,
talk,24,麦野 沈利,,,
talk,25,フレンダ,,,
talk,26,フレンダ,,,
talk,27,麦野 沈利,,,
talk,28,フレンダ,,,
絹旗 最愛.fade,out,0.5,
place,滝壺 理后,浜面 仕上,麦野 沈利,フレンダ,
+滝壺 理后.fade,in,0.5,
talk,29,滝壺 理后,,,
talk,30,フレンダ,,,
talk,31,滝壺 理后,,,
talk,32,麦野 沈利,,,
talk,33,滝壺 理后,,,
talk,34,麦野 沈利,,,
talk,35,浜面 仕上,,,
talk,36,麦野 沈利,,,
talk,37,浜面 仕上,,,
talk,38,麦野 沈利,,,
talk,39,麦野 沈利,,,
talk,40,麦野 沈利,,,
talk,41,麦野 沈利,,,
wait,2,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
