#command,param1,param2,param3,param4,
#,
control,1,
stage,7013004,,,,
bgm,stop,,,,
chara,84000701,番外個体,10,
chara,21000201,ミサカ一〇〇四六号,10,
chara,13000201,一方通行,23,
chara,22000101,打ち止め,15,
+place,ミサカ一〇〇四六号,一方通行,
+focus,on,一方通行,
bgm,play,30010001,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
talk,1,一方通行,,,
+talk,show,1,
talk,2,ミサカ一〇〇四六号,,,
talk,3,一方通行,,,
talk,4,一方通行,,,
talk,5,ミサカ一〇〇四六号,,,
+se,play,300400000010,,,
一方通行.shake,"(0,0.5,0)","(0,1)",0.5,
一方通行.fade,out,0.5,
+se,play,300700000040,,,
bgm,stop,,,,
talk,6,打ち止め,,,
bgm,play,30010005,,,
talk,7,打ち止め,,,
talk,8,打ち止め,,,
talk,9,ミサカ一〇〇四六号,,,
talk,10,ミサカ一〇〇四六号,,,
talk,show,0,
+ミサカ一〇〇四六号.fade,out,0.5,
+打ち止め.fade,out,0.5,
place,ミサカ一〇〇四六号,打ち止め,一方通行,
+打ち止め.fade,in,0.5,
+ミサカ一〇〇四六号.fade,in,0.5,
+打ち止め.facial,13,
+一方通行.facial,16,
+focus,on,打ち止め,
wait,1,
talk,11,打ち止め,,,
+talk,show,1,
一方通行.fade,in,0.5,
talk,12,一方通行,,,
talk,13,打ち止め,,,
talk,14,打ち止め,,,
talk,15,打ち止め,,,
talk,16,一方通行,,,
talk,17,打ち止め,,,
talk,18,一方通行,,,
talk,19,打ち止め,,,
talk,20,一方通行,,,
talk,21,一方通行,,,
talk,22,？？？,,,
talk,23,一方通行,,,
talk,24,打ち止め,,,
wait,1,
fade,out,1,#FFFFFF,0,
talk,show,0,
+ミサカ一〇〇四六号.fade,out,0.5,
+打ち止め.fade,out,0.5,
+一方通行.fade,out,0.5,
+番外個体.fade,out,0.5,
place,ミサカ一〇〇四六号,番外個体,打ち止め,一方通行,
+ミサカ一〇〇四六号.fade,in,0.5,
+打ち止め.fade,in,0.5,
+一方通行.fade,in,0.5,
+一方通行.facial,10,
+focus,on,ミサカ一〇〇四六号,
wait,1,
fade,in,1,#FFFFFF,0,
talk,25,ミサカ一〇〇四六号,,,
+talk,show,1,
talk,26,打ち止め,,,
talk,27,打ち止め,,,
se,play,300400000010,,,
番外個体.fade,in,0.5,
+se,play,300200000480,,,
talk,28,番外個体,,,
talk,29,一方通行,,,
talk,30,ミサカ一〇〇四六号,,,
talk,31,ミサカ一〇〇四六号,,,
talk,32,一方通行,,,
bgm,stop,,,,
talk,33,ミサカ一〇〇四六号,,,
talk,34,一方通行,,,
bgm,play,30010007,,,
talk,35,ミサカ一〇〇四六号,,,
talk,36,ミサカ一〇〇四六号,,,
talk,37,一方通行,,,
talk,38,番外個体,,,
talk,39,番外個体,,,
talk,40,番外個体,,,
bgm,stop,,,,
talk,41,番外個体,,,
bgm,play,30010006,,,
talk,42,打ち止め,,,
talk,43,番外個体,,,
talk,44,打ち止め,,,
talk,45,ミサカ一〇〇四六号,,,
talk,46,ミサカ一〇〇四六号,,,
talk,47,打ち止め,,,
talk,48,打ち止め,,,
wait,2,,,,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],










































