#command,param1,param2,param3,param4,
#,
control,1,
stage,16002001,,,,
bgm,stop,,,,
chara,102000701,削板 軍覇,12,
chara,93000201,帆風 潤子,11,
+帆風 潤子.fade,out,0.1,
+place,削板 軍覇,
+focus,on,削板 軍覇,
bgm,play,30010005,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
talk,1,削板 軍覇,,,
+talk,show,1,
talk,2,削板 軍覇,,,
wait,1,
fade,out,1,#FFFFFF,0,
stage,7020001,,,,
talk,show,0,
+削板 軍覇.fade,out,0.5,
place,帆風 潤子,
+帆風 潤子.fade,in,0.5,
+focus,on,帆風 潤子,
bgm,stop,,,,
wait,1,,,,
bgm,play,30010001,,,
fade,in,1,#FFFFFF,0,
talk,3,帆風 潤子,,,
+talk,show,1,
talk,4,帆風 潤子,,,
talk,5,帆風 潤子,,,
#,#,,,,
talk,show,0,
+帆風 潤子.fade,out,0.5,
place,帆風 潤子,削板 軍覇,
+帆風 潤子.fade,in,0.5,
+削板 軍覇.fade,in,0.5,
+帆風 潤子.facial,16,
+削板 軍覇.facial,12,
+focus,on,帆風 潤子,
bgm,stop,,,,
wait,1,
bgm,play,30010005,,,
se,play,300700000740,,,
+stage.shake,"(0.1,0)","(10,0)",1,
talk,6,帆風 潤子,,,
+talk,show,1,
talk,7,削板 軍覇,,,
talk,8,帆風 潤子,,,
talk,9,削板 軍覇,,,
bgm,stop,,,,
talk,10,帆風 潤子,,,
bgm,play,30010020,,,
talk,11,帆風 潤子,,,
talk,12,削板 軍覇,,,
talk,13,削板 軍覇,,,
bgm,stop,,,,
talk,14,帆風 潤子,,,
bgm,play,30010005,,,
talk,15,削板 軍覇,,,
talk,16,帆風 潤子,,,
talk,17,帆風 潤子,,,
talk,18,削板 軍覇,,,
talk,19,帆風 潤子,,,
talk,20,削板 軍覇,,,
talk,21,削板 軍覇,,,
talk,22,帆風 潤子,,,
talk,23,削板 軍覇,,,
talk,24,削板 軍覇,,,
talk,25,帆風 潤子,,,
talk,26,削板 軍覇,,,
talk,27,帆風 潤子,,,
talk,28,帆風 潤子,,,
talk,29,削板 軍覇,,,
talk,30,削板 軍覇,,,
talk,31,帆風 潤子,,,
talk,32,削板 軍覇,,,
talk,33,帆風 潤子,,,
#,#,,,,
se,play,300700000660,,,
+削板 軍覇.shake,"(0,2)","(0,0.5)",0.5,
+削板 軍覇.fade,out,0.5,
talk,34,帆風 潤子,,,
wait,2,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
