#command,param1,param2,param3,param4,
#,
print,常盤台中学 Chapter1,
control,1,
bgm,stop,
stage,003003004,,,,
bgm,play,30010016,1,,
chara,4000102,御坂 美琴,17,
chara,5000101,白井 黒子,14,
place,白井 黒子,御坂 美琴,
+御坂 美琴.fade,out,0.1,
+白井 黒子.fade,out,0.1,
talk,start,
+talk,show,0,
+fade,in,1.0,#000000,0,
talk,1,白井 黒子,,,
+白井 黒子.fade,in,0.5,
+talk,show,1,
talk,2,白井 黒子,,,
talk,3,白井 黒子,,,
+bgm,play,30010006,1,,
talk,4,白井 黒子,,,
talk,5,白井 黒子,,,
talk,6,白井 黒子,,,
御坂 美琴.fade,in,0.5,
+talk,7,御坂 美琴,,,
+bgm,play,30010005,1,,
talk,8,御坂 美琴,,,
talk,9,白井 黒子,,,
talk,10,白井 黒子,,,
talk,11,御坂 美琴,,,
+screen.effect,ef_com_00000_002_007_00,"(0,0)",1,0,
+se,play,0300200000200,,,
talk,12,白井 黒子,,,
+白井 黒子.shake,"(0.1,0)","(10,0)",1,
+screen.effect,stop,
talk,13,御坂 美琴,,,
+bgm,play,30010011,1,,
talk,14,白井 黒子,,,
talk,15,御坂 美琴,,,
talk,16,白井 黒子,,,
talk,17,御坂 美琴,,,
talk,18,白井 黒子,,,
talk,19,御坂 美琴,,,
talk,20,白井 黒子,,,
talk,21,御坂 美琴,,,
talk,22,白井 黒子,,,
talk,23,御坂 美琴,,,
talk,24,白井 黒子,,,
talk,25,白井 黒子,,,
+bgm,play,30010020,1,,
talk,26,御坂 美琴,,,
talk,27,白井 黒子,,,
talk,28,御坂 美琴,,,
talk,29,御坂 美琴,,,
talk,30,御坂 美琴,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],








