#command,param1,param2,param3,param4,
#,
print,一方通行 チャプター05,
control,1,
bgm,stop,
stage,7004002,,,,
bgm,play,30010017,1,,
chara,506000107,男子学生Ｂ,10,
chara,506000106,男子学生Ａ,10,
chara,507000106,女子学生Ａ,10,
chara,516000106,不良Ｂ,10,
chara,504000106,不良Ａ,10,
chara,22000101,打ち止め,10,
chara,13000101,一方通行B,10,
chara,13001001,一方通行,10,
talk,start,
+talk,show,0,
+fade,in,1.0,#000000,0,
talk,1,一方通行B,,,
+talk,show,1,
+一方通行B.fade,in,0.5,
+place,一方通行B,空白,空白,
talk,2,不良Ａ,,,
+se,play,300200000480,,,
+不良Ａ.fade,in,0.5,
+place,一方通行B,不良Ａ,空白,
talk,3,不良Ｂ,,,
+se,play,300200000480,,,
+不良Ｂ.fade,in,0.5,
+place,一方通行B,不良Ａ,不良Ｂ,
talk,4,一方通行B,,,
talk,5,不良Ａ,,,
+se,play,300700000640,,,
talk,6,不良Ａ,,,
+se,play,300200000190,,,
+不良Ａ.shake,"(0.10,0)","(10,0)",1,
se,play,300700000040,,,
+不良Ａ.fade,out,0.5,
talk,7,不良Ｂ,,,
talk,8,一方通行B,,,
talk,9,不良Ｂ,,,
se,play,300200000112,,,
+不良Ｂ.move,2,5,0.5,
wait,0.5,
+不良Ｂ.fade,out,0.1,
talk,10,一方通行B,,,
talk,11,一方通行B,,,
fade,out,1.5,#000000,0,
stage,5004003,,,,
一方通行B.fade,out,0.1,
+place,一方通行B,男子学生Ａ,男子学生Ｂ,女子学生Ａ,
+女子学生Ａ.fade,out,0.1,
+男子学生Ａ.fade,out,0.1,
+男子学生Ｂ.fade,out,0.1,
+talk,show,0,
wait,0.5,
bgm,play,30010016,1,,
fade,in,1.5,#000000,0,
talk,12,一方通行B,,,
+talk,show,1,
+一方通行B.fade,in,0.5,
talk,13,一方通行B,,,
talk,14,一方通行B,,,
talk,15,一方通行B,,,
se,play,300700000640,,,
wait,0.5,
talk,16,一方通行B,,,
se,play,300100000270,,,
wait,0.5,
talk,17,一方通行B,,,
bgm,stop,
talk,18,？？？,,,
bgm,play,30010010,1,,
talk,19,一方通行B,,,
talk,20,女子学生Ａ,,,
+女子学生Ａ.fade,in,0.5,
talk,21,男子学生Ａ,,,
+男子学生Ａ.fade,in,0.5,
talk,22,男子学生Ｂ,,,
+男子学生Ｂ.fade,in,0.5,
talk,23,女子学生Ａ,,,
talk,24,男子学生Ｂ,,,
talk,25,男子学生Ａ,,,
talk,26,女子学生Ａ,,,
talk,27,男子学生Ｂ,,,
talk,28,一方通行B,,,
talk,29,一方通行B,,,
talk,30,一方通行B,,,
+se,play,300200000480,,,
talk,31,男子学生Ａ,,,
talk,32,一方通行B,,,
talk,33,男子学生Ｂ,,,
talk,34,男子学生Ａ,,,
talk,35,一方通行B,,,
talk,36,男子学生Ａ,,,
talk,37,男子学生Ｂ,,,
bgm,play,30010013,1,,
talk,38,一方通行B,,,
talk,39,一方通行B,,,
se,play,300200000310,,,
talk,40,男子学生Ａ,,,
+男子学生Ａ.shake,"(0.10,0)","(10,0)",1,
se,play,300700000040,,,
+男子学生Ａ.fade,out,0.5,
talk,41,一方通行B,,,
talk,42,男子学生Ｂ,,,
talk,43,一方通行B,,,
se,play,300200000310,,,
talk,44,男子学生Ｂ,,,
+男子学生Ｂ.shake,"(0.10,0)","(10,0)",1,
se,play,300700000040,,,
+男子学生Ｂ.fade,out,0.5,
talk,45,一方通行B,,,
talk,46,女子学生Ａ,,,
talk,47,一方通行B,,,
talk,48,女子学生Ａ,,,
se,play,300200000112,,,
+女子学生Ａ.move,3,5,0.5,
wait,0.5,
talk,49,一方通行B,,,
talk,50,一方通行B,,,
talk,51,一方通行B,,,
talk,52,男子学生Ｂ,,,
+男子学生Ｂ.fade,in,0.5,
talk,53,一方通行B,,,
fade,out,1.5,#FFFFFF,0,
stage,8002001,,,,
+se,play,300200000190,,,
+一方通行B.fade,out,0.1,
+男子学生Ｂ.fade,out,0.1,
+talk,show,0,
+place,打ち止め,一方通行,
+打ち止め.fade,out,0.1,
+一方通行.fade,out,0.1,
wait,0.5,
bgm,play,30010004,1,,
fade,in,1.5,#FFFFFF,0,
talk,54,一方通行,,,
+talk,show,1,
+一方通行.fade,in,0.5,
talk,55,一方通行,,,
talk,56,打ち止め,,,
+打ち止め.fade,in,0.5,
talk,57,打ち止め,,,
talk,58,一方通行,,,
talk,59,一方通行,,,
talk,60,一方通行,,,
talk,61,一方通行,,,
talk,62,打ち止め,,,
talk,63,一方通行,,,
talk,64,一方通行,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],








