#command,param1,param2,param3,param4,
#,サイド別ストーリー: 暗部組織-アイテム チャプター02,
print,暗部の人間（？）,
control,1,
bgm,stop,
stage,10001001,,,,
bgm,play,30010001,1,,
chara,516000106,不良Ｃ,10,
chara,522000101,不良Ｂ,10,
chara,523000101,不良Ａ,10,
chara,11000201,麦野 沈利,10,
chara,66000101,浜面 仕上,10,
chara,20000201,滝壺 理后,10,
chara,18000201,絹旗 最愛,10,
chara,19000201,フレンダ,10,
place,絹旗 最愛,麦野 沈利,フレンダ,浜面 仕上,
+麦野 沈利.fade,out,0.1,
+浜面 仕上.fade,out,0.1,
+絹旗 最愛.fade,out,0.1,
+フレンダ.fade,out,0.1,
+滝壺 理后.fade,out,0.1,
+不良Ａ.fade,out,0.1,
+不良Ｂ.fade,out,0.1,
+不良Ｃ.fade,out,0.1,
talk,start,
+talk,show,0,
+fade,in,1,#000000,0,
麦野 沈利.fade,in,0.5,
+フレンダ.fade,in,0.5,
+絹旗 最愛.fade,in,0.5,
+浜面 仕上.fade,in,0.5,
talk,1,麦野 沈利,,,
+talk,show,1,
talk,2,浜面 仕上,,,
talk,3,フレンダ,,,
talk,4,絹旗 最愛,,,
フレンダ.fade,out,0.5,
place,絹旗 最愛,麦野 沈利,滝壺 理后,浜面 仕上,
滝壺 理后.fade,in,0.5,
talk,5,滝壺 理后,,,
talk,6,浜面 仕上,,,
talk,7,麦野 沈利,,,
talk,8,絹旗 最愛,,,
滝壺 理后.fade,out,0.5,
place,絹旗 最愛,麦野 沈利,フレンダ,浜面 仕上,
フレンダ.fade,in,0.5,
talk,9,フレンダ,,,
talk,10,麦野 沈利,,,
talk,11,浜面 仕上,,,
talk,12,浜面 仕上,,,
talk,13,絹旗 最愛,,,
talk,14,浜面 仕上,,,
talk,15,麦野 沈利,,,
talk,16,絹旗 最愛,,,
talk,17,フレンダ,,,
talk,18,浜面 仕上,,,
talk,show,0,
fade,out,1,#FFFFFF,
麦野 沈利.fade,out,0.1,
+浜面 仕上.fade,out,0.1,
+絹旗 最愛.fade,out,0.1,
+フレンダ.fade,out,0.1,
+滝壺 理后.fade,out,0.1,
wait,1,
stage,7002001,,,,
bgm,play,30010002,1,,
place,浜面 仕上,
fade,in,1,#FFFFFF,
浜面 仕上.fade,in,0.5,
talk,19,浜面 仕上,,,
+talk,show,1,
talk,20,浜面 仕上,,,
talk,21,浜面 仕上,,,
talk,show,0,
fade,out,1,#FFFFFF,
浜面 仕上.fade,out,0.1,
wait,1,
stage,7004001,,,,
bgm,stop,
place,不良Ｃ,不良Ｂ,不良Ａ,浜面 仕上,
fade,in,1,#FFFFFF,
不良Ａ.fade,in,0.5,
+不良Ｂ.fade,in,0.5,
+不良Ｃ.fade,in,0.5,
talk,22,不良Ａ,,,
+talk,show,1,
talk,23,不良Ｂ,,,
talk,24,不良Ｃ,,,
bgm,play,30010010,1,,
浜面 仕上.fade,in,0.5,
talk,25,浜面 仕上,,,
talk,26,不良Ａ,,,
talk,27,浜面 仕上,,,
talk,28,不良Ｂ,,,
talk,29,浜面 仕上,,,
talk,30,浜面 仕上,,,
talk,31,不良Ｃ,,,
talk,32,浜面 仕上,,,
talk,33,不良Ａ,,,
talk,34,不良Ａ,,,
talk,35,不良Ｂ,,,
talk,36,不良Ｃ,,,
talk,37,浜面 仕上,,,
talk,38,浜面 仕上,,,
talk,39,浜面 仕上,,,
talk,40,不良Ａ,,,
talk,41,不良Ｂ,,,
talk,42,不良Ｃ,,,
talk,43,浜面 仕上,,,
talk,44,不良Ｃ,,,
talk,45,浜面 仕上,,,
talk,46,不良Ｃ,,,
talk,47,不良Ｂ,,,
talk,48,浜面 仕上,,,
talk,49,不良Ｃ,,,
wait,1,
+se,play,300700000310,,,
talk,50,浜面 仕上,,,
talk,51,浜面 仕上,,,
talk,52,浜面 仕上,,,
talk,53,不良Ａ,,,
talk,54,不良Ｂ,,,
talk,55,浜面 仕上,,,
talk,56,不良Ｃ,,,
talk,57,浜面 仕上,,,
talk,58,不良Ｃ,,,
talk,59,不良Ａ,,,
talk,60,浜面 仕上,,,
talk,61,不良Ｂ,,,
talk,62,不良Ｃ,,,
talk,63,浜面 仕上,,,
talk,64,不良Ａ,,,
talk,65,浜面 仕上,,,
talk,66,浜面 仕上,,,
talk,67,不良Ｃ,,,
talk,68,不良Ａ,,,
talk,69,浜面 仕上,,,
talk,70,不良Ｂ,,,
talk,71,浜面 仕上,,,
talk,72,不良Ｂ,,,
talk,73,不良Ｂ,,,
talk,74,不良Ｃ,,,
talk,75,不良Ａ,,,
talk,76,浜面 仕上,,,
talk,77,浜面 仕上,,,
wait,1,
fade,out,1,#FFFFFF,
bgm,stop,
wait,1,
[End],
