#command,param1,param2,param3,param4,
#,
print,イギリス清教-必要悪の教会 Chapter10,
control,1,
bgm,stop,
stage,7004002,,,,
bgm,play,30010008,1,,
chara,24000101,ステイル,10,
chara,3000701,土御門 元春,10,
chara,7000701,黄泉川 愛穂,10,
chara,5000102,白井 黒子,10,
place,白井 黒子,
+ステイル.fade,out,0.1,
+土御門 元春.fade,out,0.1,
+黄泉川 愛穂.fade,out,0.1,
+白井 黒子.fade,out,0.1,
talk,start,
+talk,show,0,
+fade,in,1,#000000,0,
talk,1,白井 黒子,,,
+talk,show,1,,,
+白井 黒子.fade,in,0.5,
talk,2,白井 黒子,,,
bgm,stop,
se,play,0300100000010,,,
wait,1,
se,play,0300100000020,,,
talk,3,白井 黒子,,,
bgm,play,30010019,1,,
talk,4,初春 飾利,,,
talk,5,白井 黒子,,,
talk,6,初春 飾利,,,
talk,7,白井 黒子,,,
talk,8,初春 飾利,,,
talk,9,白井 黒子,,,
talk,10,初春 飾利,,,
talk,11,白井 黒子,,,
talk,12,初春 飾利,,,
talk,13,白井 黒子,,,
talk,14,初春 飾利,,,
talk,15,白井 黒子,,,
se,play,0300700000590,,,
+白井 黒子.fade,out,0.5,
fade,out,1.5,#000000,0,
stage,5001002,,,,
talk,clear,1,
+place,白井 黒子,黄泉川 愛穂,土御門 元春,ステイル,
wait,0.5,
bgm,play,30010017,1,,
fade,in,1.5,#000000,0,
se,play,0300200000480,,,
talk,16,白井 黒子,,,
+白井 黒子.fade,in,0.5,
talk,17,白井 黒子,,,
talk,18,ステイル,,,
+ステイル.fade,in,0.5,
talk,19,土御門 元春,,,
+土御門 元春.fade,in,0.5,
talk,20,ステイル,,,
talk,21,土御門 元春,,,
talk,22,ステイル,,,
talk,23,土御門 元春,,,
talk,24,白井 黒子,,,
talk,25,白井 黒子,,,
se,play,0300200000480,,,
bgm,stop,
talk,26,黄泉川 愛穂,,,
+黄泉川 愛穂.fade,in,0.5,
bgm,play,30010005,1,,
talk,27,白井 黒子,,,
talk,28,黄泉川 愛穂,,,
talk,29,白井 黒子,,,
talk,30,黄泉川 愛穂,,,
+ステイル.fade,out,0.5,
+土御門 元春.fade,out,0.5,
talk,31,白井 黒子,,,
se,play,0300100000010,,,
wait,1,
se,play,0300100000020,,,
talk,32,白井 黒子,,,
talk,33,初春 飾利,,,
se,play,0300700000620,,,
talk,34,初春 飾利,,,
talk,35,白井 黒子,,,
talk,36,初春 飾利,,,
talk,37,白井 黒子,,,
talk,38,初春 飾利,,,
talk,39,黄泉川 愛穂,,,
talk,40,初春 飾利,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],


