#command,param1,param2,param3,param4,
#,
stage,7010004,,,,
control,1,
bgm,stop,
chara,76000101,心理定規,17,
chara,42000101,垣根 帝督,13,
place,垣根 帝督,心理定規,
+focus,on,心理定規,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
bgm,play,30010003,,,
wait,0.5,
talk,1,心理定規,,,
+talk,show,
talk,2,垣根 帝督,,,
fade,out,1,#FFFFFF,0,
talk,show,0,
+垣根 帝督.facial,13,
+心理定規.facial,14,
+focus,on,心理定規,
wait,1.5,
fade,in,1,#FFFFFF,0,
talk,3,心理定規,,,
+talk,show,
talk,4,垣根 帝督,,,
fade,out,1,#FFFFFF,0,
talk,show,0,
+垣根 帝督.facial,13,
+心理定規.facial,12,
+focus,on,心理定規,
wait,1.5,
fade,in,1,#FFFFFF,0,
talk,5,心理定規,,,
+talk,show,
talk,6,心理定規,,,
bgm,stop,
talk,7,垣根 帝督,,,
+垣根 帝督.shake,"(0.10,0)","(10,0)",1,
bgm,play,30010006,,,
talk,8,心理定規,,,
talk,9,垣根 帝督,,,
talk,10,垣根 帝督,,,
talk,11,心理定規,,,
talk,12,心理定規,,,
talk,13,垣根 帝督,,,
talk,14,垣根 帝督,,,
talk,15,心理定規,,,
talk,16,垣根 帝督,,,
talk,17,垣根 帝督,,,
talk,18,心理定規,,,
talk,19,心理定規,,,
talk,20,心理定規,,,
talk,21,垣根 帝督,,,
talk,22,心理定規,,,
+se,play,300400000340,,,
wait,1,
talk,23,垣根 帝督,,,
talk,24,心理定規,,,
talk,25,心理定規,,,
talk,26,垣根 帝督,,,
talk,27,垣根 帝督,,,
talk,28,垣根 帝督,,,
talk,29,垣根 帝督,,,
talk,30,心理定規,,,
talk,31,垣根 帝督,,,
talk,32,心理定規,,,
talk,33,心理定規,,,
talk,34,心理定規,,,
talk,35,心理定規,,,
talk,36,垣根 帝督,,,
bgm,stop,
talk,37,心理定規,,,
bgm,play,30010002,,,
talk,38,心理定規,,,
talk,39,垣根 帝督,,,
talk,40,垣根 帝督,,,
talk,41,垣根 帝督,,,
talk,42,心理定規,,,
talk,43,心理定規,,,
talk,44,垣根 帝督,,,
talk,45,垣根 帝督,,,
talk,46,心理定規,,,
talk,47,心理定規,,,
talk,48,垣根 帝督,,,
talk,49,心理定規,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],









































