#command,param1,param2,param3,param4,
#,
control,1,
stage,7020003,,,,
bgm,stop,
chara,241000101,サーティーンデス,16,
chara,1000201,上条 当麻,20,
chara,45000701,オティヌス,22,
+attach,オティヌス,上条 当麻,
+place,サーティーンデス,上条 当麻,
+focus,on,サーティーンデス,
bgm,play,30010013,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
talk,1,サーティーンデス,,,
+talk,show,1,
talk,2,サーティーンデス,,,
talk,3,サーティーンデス,,,
talk,4,オティヌス,,,
talk,5,オティヌス,,,
talk,6,サーティーンデス,,,
talk,7,サーティーンデス,,,
talk,8,上条 当麻,,,
talk,9,サーティーンデス,,,
talk,10,上条 当麻,,,
bgm,stop,
talk,11,サーティーンデス,,,
wait,1,
fade,out,1,#ff0000,0,
+se,play,300200000290,,,
talk,show,0,
+focus,on,上条 当麻,
+上条 当麻.facial,16,
wait,1,
fade,in,1,#ff0000,0,
talk,12,上条 当麻,,,
+talk,show,1,
+上条 当麻.shake,"(0.1,0)","(10,0)",1,
talk,13,オティヌス,,,
bgm,play,30010014,,,
talk,14,サーティーンデス,,,
talk,15,オティヌス,,,
talk,16,サーティーンデス,,,
talk,17,サーティーンデス,,,
talk,18,オティヌス,,,
talk,19,サーティーンデス,,,
talk,20,オティヌス,,,
talk,21,サーティーンデス,,,
talk,22,サーティーンデス,,,
talk,23,サーティーンデス,,,
talk,24,サーティーンデス,,,
talk,25,サーティーンデス,,,
talk,26,オティヌス,,,
talk,27,サーティーンデス,,,
talk,28,サーティーンデス,,,
+サーティーンデス.shake,"(0.1,0)","(10,0)",1,
talk,29,オティヌス,,,
talk,30,オティヌス,,,
talk,31,オティヌス,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
