#command,param1,param2,param3,param4,
control,1,
chara,36000101,初春 飾利,10,
chara,37000101,佐天 涙子,10,
talk,start,
+talk,show,0,
stage,7001001,
+fade,in,1.0,#000000,0,
+bgm,play,30010003,1,,
talk,1,初春 飾利,,,
+talk,show,1,
+初春 飾利.fade,in,0.5,
+place,空白,初春 飾利,
talk,2,佐天 涙子,,,
+佐天 涙子.fade,in,0.5,
+place,佐天 涙子,初春 飾利,
talk,3,初春 飾利,,,
talk,4,佐天 涙子,,,
talk,5,初春 飾利,,,
talk,6,佐天 涙子,,,
talk,7,初春 飾利,,,
talk,8,佐天 涙子,,,
talk,9,初春 飾利,,,
talk,10,佐天 涙子,,,
talk,11,初春 飾利,,,
bgm,play,30010005,1,,
talk,12,佐天 涙子,,,
talk,13,初春 飾利,,,
wait,1,
fade,out,1.0,#FFFFFF,0,
bgm,stop,
wait,1,
[END],






























