#command,param1,param2,param3,param4,
#,
control,1,
stage,7003001,,,,
bgm,stop,,,,
chara,66000101,浜面 仕上,10,
chara,20000201,滝壺 理后,10,
chara,11000201,麦野 沈利,11,
chara,18000201,絹旗 最愛,10,
chara,19000201,フレンダ,10,
chara,20000401,滝壺 理后（水着）,11,
chara,11000401,麦野 沈利（水着）,11,
chara,18000401,絹旗 最愛（水着）,15,
chara,19000401,フレンダ（水着）,10,
+place,絹旗 最愛,浜面 仕上,麦野 沈利,フレンダ,
bgm,play,30010001,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
talk,1,レポーター,,,
+talk,show,1,
se,play,300100000020,,,
talk,2,麦野 沈利,,,
talk,3,フレンダ,,,
talk,4,絹旗 最愛,,,
talk,5,麦野 沈利,,,
talk,6,麦野 沈利,,,
talk,7,麦野 沈利,,,
talk,8,浜面 仕上,,,
talk,9,麦野 沈利,,,
talk,10,浜面 仕上,,,
talk,11,麦野 沈利,,,
talk,12,浜面 仕上,,,
talk,13,麦野 沈利,,,
wait,1,
fade,out,1,#FFFFFF,0,
se,play,300100000500,,,
talk,show,0,
place,絹旗 最愛,浜面 仕上,麦野 沈利,滝壺 理后,
+麦野 沈利.facial,11,
+浜面 仕上.facial,20,
+絹旗 最愛.facial,10,
bgm,stop,,,,
wait,1,,,,
bgm,play,30010003,,,
fade,in,1,#FFFFFF,0,
talk,14,麦野 沈利,,,
+talk,show,1,
talk,15,浜面 仕上,,,
talk,16,麦野 沈利,,,
talk,17,麦野 沈利,,,
talk,18,浜面 仕上,,,
talk,19,滝壺 理后,,,
talk,20,浜面 仕上,,,
talk,21,浜面 仕上,,,
talk,22,絹旗 最愛,,,
talk,23,麦野 沈利,,,
talk,24,浜面 仕上,,,
talk,25,麦野 沈利,,,
talk,26,浜面 仕上,,,
talk,27,絹旗 最愛,,,
wait,1,
fade,out,1,#FFFFFF,0,
stage,7017001,,,,
talk,show,0,
+絹旗 最愛.fade,out,0.5,
+麦野 沈利.fade,out,0.5,
+滝壺 理后.fade,out,0.5,
+フレンダ.fade,out,0.5,
place,浜面 仕上,
+浜面 仕上.facial,10,
wait,1,
fade,in,1,#FFFFFF,0,
talk,28,浜面 仕上,,,
+talk,show,1,
talk,29,浜面 仕上,,,
talk,30,浜面 仕上,,,
bgm,stop,,,,
talk,31,麦野 沈利,,,
bgm,play,30010007,,,
talk,32,浜面 仕上,,,
talk,33,フレンダ,,,
talk,34,麦野 沈利,,,
talk,35,フレンダ,,,
talk,36,絹旗 最愛,,,
talk,37,浜面 仕上,,,
talk,38,滝壺 理后,,,
talk,39,絹旗 最愛,,,
talk,40,麦野 沈利,,,
talk,41,絹旗 最愛,,,
bgm,stop,,,,
浜面 仕上.fade,out,0.5,
+絹旗 最愛（水着）.fade,out,0.5,
+麦野 沈利（水着）.fade,out,0.5,
+滝壺 理后（水着）.fade,out,0.5,
+フレンダ（水着）.fade,out,0.5,
place,絹旗 最愛（水着）,麦野 沈利（水着）,滝壺 理后（水着）,フレンダ（水着）,
+絹旗 最愛（水着）.fade,in,0.5,
+麦野 沈利（水着）.fade,in,0.5,
+滝壺 理后（水着）.fade,in,0.5,
+フレンダ（水着）.fade,in,0.5,
+絹旗 最愛（水着）.facial,11,
+麦野 沈利（水着）.facial,10,
+滝壺 理后（水着）.facial,10,
+フレンダ（水着）.facial,10,
+focus,on,麦野 沈利（水着）,
bgm,play,30010006,,,
talk,42,麦野 沈利（水着）,,,
talk,43,麦野 沈利（水着）,,,
talk,44,滝壺 理后（水着）,,,
talk,45,浜面 仕上,,,
talk,46,浜面 仕上,,,
talk,47,滝壺 理后（水着）,,,
talk,48,絹旗 最愛（水着）,,,
talk,49,滝壺 理后（水着）,,,
talk,50,浜面 仕上,,,
talk,51,麦野 沈利（水着）,,,
talk,52,麦野 沈利（水着）,,,
talk,53,麦野 沈利（水着）,,,
wait,2,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
