#command,param1,param2,param3,param4,
#,
control,1,
stage,13001004,,,,
bgm,stop,,,,
chara,4000101,御坂 美琴,20,
chara,4002601,御坂 美琴２,10,
+place,御坂 美琴,
+focus,on,御坂 美琴,
image,100020604,1,シーン01,
シーン01.fade,in,0.5,
bgm,play,30010020,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
#,,,,,
#,,,,,
talk,1,御坂 美琴,,,
+talk,show,1,
#,,,,,
talk,2,御坂 美琴,,,
#,,,,,
talk,3,御坂 美琴,,,
#,,,,,
talk,4,御坂 美琴,,,
#,,,,,
talk,5,御坂 美琴,,,
#,,,,,
talk,6,御坂 美琴,,,
#,,,,,
talk,7,御坂 美琴,,,
#,,,,,
talk,8,御坂 美琴,,,
#,,,,,
talk,9,御坂 美琴,,,
#,,,,,
talk,10,御坂 美琴,,,
#,,,,,
talk,11,御坂 美琴,,,
wait,1,
fade,out,1,#FFFFFF,0,
image,999999999,0,シーン00,
シーン00.fade,in,0.5,
シーン01.fade,out,0.1,
talk,show,0,
bgm,stop,,,,
wait,1,
fade,in,1,#FFFFFF,0,
#,,,,,
#,,,,,
talk,12,,,,
+talk,show,1,
#,,,,,
wait,1,
fade,out,1,#FFFFFF,0,
シーン00.fade,out,0.1,
+御坂 美琴.fade,out,0.5,
place,御坂 美琴２,
+御坂 美琴２.fade,in,0.5,
talk,show,0,
focus,on,御坂 美琴２,
wait,1,
bgm,play,30010009,,,
fade,in,1,#FFFFFF,0,
talk,13,御坂 美琴２,,,
+talk,show,1,
#,,,,,
talk,14,御坂 美琴２,,,
#,,,,,
talk,15,御坂 美琴２,,,
#,,,,,
talk,16,御坂 美琴２,,,
#,,,,,
talk,17,御坂 美琴２,,,
#,,,,,
talk,18,御坂 美琴２,,,
#,,,,,
talk,19,御坂 美琴２,,,
#,,,,,
image,100020604,2,シーン02,
シーン02.fade,in,0.5,
wait,1,
talk,20,医者,,,
#,,,,,
talk,21,医者,,,
#,,,,,
talk,22,医者,,,
#,,,,,
talk,23,医者,,,
#,,,,,
image,100020604,3,シーン03,
シーン03.fade,in,0.5,
シーン02.fade,out,0.1,
wait,1,
talk,24,医者,,,
#,,,,,
talk,25,医者,,,
#,,,,,
image,100020604,4,シーン04,
シーン04.fade,in,0.5,
シーン03.fade,out,0.1,
wait,1,
talk,26,医者,,,
talk,27,医者,,,
#,,,,,
talk,28,医者,,,
talk,29,医者,,,
#,,,,,
talk,30,御坂 美琴２,,,
#,,,,,
image,100020601,3,シーン05,
シーン05.fade,in,0.5,
シーン04.fade,out,0.1,
wait,1,
talk,31,医者,,,
#,,,,,
talk,32,御坂 美琴２,,,
#,,,,,
wait,1,
fade,out,1,#FFFFFF,0,
シーン05.fade,out,0.1,
talk,show,0,
御坂 美琴２.facial,15,
+focus,on,御坂 美琴２,
wait,1,
fade,in,1,#FFFFFF,0,
talk,33,御坂 美琴２,,,
+talk,show,1,
#,,,,,
talk,34,医者,,,
#,,,,,
talk,35,御坂 美琴２,,,
#,,,,,
talk,36,医者,,,
talk,37,医者,,,
#,,,,,
talk,38,御坂 美琴２,,,
#,,,,,
talk,39,医者,,,
#,,,,,
talk,40,医者,,,
talk,41,医者,,,
#,,,,,
talk,42,医者,,,
#,,,,,
talk,43,御坂 美琴２,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
