#command,param1,param2,param3,param4,
#,
stage,3002001,,,,
control,1,
bgm,stop,
chara,4000801,御坂 美琴,10,
chara,37001001,佐天 涙子,21,
chara,36001001,初春 飾利,15,
chara,5001201,白井 黒子,10,
place,御坂 美琴,白井 黒子,初春 飾利,佐天 涙子,
wait,0.5,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
+focus,on,初春 飾利,
bgm,play,30010001,,,
wait,0.5,
talk,1,初春 飾利,,,
+talk,show,
talk,2,佐天 涙子,,,
talk,3,初春 飾利,,,
talk,4,白井 黒子,,,
talk,5,白井 黒子,,,
talk,6,初春 飾利,,,
+初春 飾利.shake,"(0.10,0)","(10,0)",1,
talk,7,白井 黒子,,,
talk,8,御坂 美琴,,,
talk,9,白井 黒子,,,
talk,10,御坂 美琴,,,
talk,11,佐天 涙子,,,
talk,12,白井 黒子,,,
talk,13,佐天 涙子,,,
talk,14,初春 飾利,,,
+se,play,300400000280,,,
talk,15,白井 黒子,,,
talk,16,佐天 涙子,,,
talk,17,初春 飾利,,,
talk,18,佐天 涙子,,,
talk,19,御坂 美琴,,,
talk,20,初春 飾利,,,
talk,21,佐天 涙子,,,
talk,22,御坂 美琴,,,
talk,23,佐天 涙子,,,
bgm,stop,
talk,24,御坂 美琴,,,
+se,play,300400000280,,,
wait,0.5,
bgm,play,30010006,,,
talk,25,御坂 美琴,,,
+御坂 美琴.shake,"(0.10,0)","(10,0)",1,
talk,26,御坂 美琴,,,
talk,27,白井 黒子,,,
talk,28,御坂 美琴,,,
talk,29,初春 飾利,,,
+初春 飾利.shake,"(0.10,0)","(10,0)",1,
talk,30,佐天 涙子,,,
talk,31,御坂 美琴,,,
talk,32,初春 飾利,,,
talk,33,佐天 涙子,,,
bgm,stop,
talk,34,白井 黒子,,,
bgm,play,30010005,,,
talk,35,御坂 美琴,,,
+御坂 美琴.shake,"(0.10,0)","(10,0)",1,
talk,36,佐天 涙子,,,
talk,37,初春 飾利,,,
talk,38,佐天 涙子,,,
talk,39,白井 黒子,,,
talk,40,佐天 涙子,,,
talk,41,初春 飾利,,,
talk,42,初春 飾利,,,
talk,43,佐天 涙子,,,
talk,44,御坂 美琴,,,
talk,45,佐天 涙子,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
