#command,param1,param2,param3,param4,
#,
control,1,
stage,7020003,,,,
bgm,stop,
chara,1000201,上条 当麻,16,
chara,242000101,シティマカーブル,16,
chara,19000201,フレンダ,10,
chara,21000101,ミサカ一〇〇三一号,10,
+place,シティマカーブル,上条 当麻,フレンダ,ミサカ一〇〇三一号,
+シティマカーブル.fade,in,0.5,
+上条 当麻.fade,in,0.5,
+フレンダ.fade,in,0.5,
+ミサカ一〇〇三一号.fade,in,0.5,
+focus,on,シティマカーブル,
bgm,play,30010020,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
talk,1,シティマカーブル,,,
+talk,show,1,
talk,2,上条 当麻,,,
talk,3,ミサカ一〇〇三一号,,,
talk,4,フレンダ,,,
talk,5,フレンダ,,,
talk,6,フレンダ,,,
talk,7,シティマカーブル,,,
talk,8,シティマカーブル,,,
talk,9,シティマカーブル,,,
talk,10,シティマカーブル,,,
talk,11,シティマカーブル,,,
talk,12,シティマカーブル,,,
talk,13,シティマカーブル,,,
talk,14,シティマカーブル,,,
talk,15,上条 当麻,,,
talk,16,上条 当麻,,,
talk,17,シティマカーブル,,,
talk,18,上条 当麻,,,
talk,19,上条 当麻,,,
talk,20,上条 当麻,,,
talk,21,上条 当麻,,,
talk,22,シティマカーブル,,,
talk,23,上条 当麻,,,
talk,24,上条 当麻,,,
talk,25,上条 当麻,,,
talk,26,上条 当麻,,,
talk,27,上条 当麻,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
