#command,param1,param2,param3,param4,
#,
control,1,
stage,5002003,,,,
bgm,stop,,,,
chara,56000701,雲川 芹亜,10,
chara,1000801,上条 当麻,14,
chara,10001801,食蜂 操祈,13,
+place,食蜂 操祈,上条 当麻,雲川 芹亜,
+focus,on,上条 当麻,
bgm,play,30010007,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
talk,1,上条 当麻,,,
+talk,show,1,
talk,2,食蜂 操祈,,,
talk,3,雲川 芹亜,,,
talk,4,上条 当麻,,,
bgm,stop,,,,
se,play,300300000250,,,
+focus,off,食蜂 操祈,上条 当麻,雲川 芹亜,
wait,2,
bgm,play,30010002,,,
talk,5,上条 当麻,,,
talk,6,食蜂 操祈,,,
talk,7,雲川 芹亜,,,
talk,8,上条 当麻,,,
se,play,300300000250,,,
+focus,off,食蜂 操祈,上条 当麻,雲川 芹亜,
wait,2,
talk,9,食蜂 操祈,,,
wait,1,
fade,out,1,#FFFFFF,0,
talk,show,0,
+上条 当麻.facial,15,
+食蜂 操祈.facial,14,
+雲川 芹亜.facial,10,
+focus,on,上条 当麻,上条 当麻,
wait,1,
fade,in,1,#FFFFFF,0,
talk,10,上条 当麻,,,
+talk,show,1,
talk,11,食蜂 操祈,,,
se,play,300100000010,,,
+focus,off,食蜂 操祈,上条 当麻,雲川 芹亜,
wait,1.5,0.5,
se,play,300100000020,,,
wait,1,0.5,
talk,12,食蜂 操祈,,,
talk,13,食蜂 操祈,,,
se,play,300100000030,,,
wait,1,0.5,
talk,14,食蜂 操祈,,,
talk,15,上条 当麻,,,
talk,16,食蜂 操祈,,,
talk,17,食蜂 操祈,,,
talk,18,食蜂 操祈,,,
talk,19,上条 当麻,,,
talk,20,食蜂 操祈,,,
talk,21,食蜂 操祈,,,
wait,0.5,
se,play,300200000012,,,
+食蜂 操祈.move,0,4,1,
+食蜂 操祈.fade,out,0.5,
+talk,show,0,
wait,0.5,
上条 当麻.fade,out,0.5,
+雲川 芹亜.fade,out,0.5,
talk,22,上条 当麻,,,
+talk,show,1,
+上条 当麻.fade,in,0.5,
+雲川 芹亜.fade,in,0.5,
+place,上条 当麻,雲川 芹亜,
talk,23,雲川 芹亜,,,
talk,24,上条 当麻,,,
bgm,stop,,,,
wait,2,
talk,25,上条 当麻,,,
talk,26,雲川 芹亜,,,
talk,27,上条 当麻,,,
bgm,play,30010007,,,
talk,28,雲川 芹亜,,,
talk,29,上条 当麻,,,
talk,30,雲川 芹亜,,,
talk,31,雲川 芹亜,,,
talk,32,上条 当麻,,,
bgm,stop,,,,
se,play,300100000010,,,
+focus,off,上条 当麻,雲川 芹亜,
wait,1.5,
talk,33,上条 当麻,,,
se,play,300100000020,,,
wait,1,0.5,
bgm,play,30010006,,,
talk,34,上条 当麻,,,
talk,35,月詠 小萌,,,
talk,36,上条 当麻,,,
talk,37,インデックス,,,
talk,38,上条 当麻,,,
+上条 当麻.shake,"(0.10,0)","(10,0)",1,
talk,39,インデックス,,,
talk,40,上条 当麻,,,
talk,41,上条 当麻,,,
talk,42,上条 当麻,,,
se,play,300200000340,,,
+上条 当麻.move,0,4,1,
+上条 当麻.fade,out,0.5,
+talk,show,0,
wait,1.5,
bgm,play,30010004,,,
talk,43,雲川 芹亜,,,
+talk,show,1,
talk,44,雲川 芹亜,,,
talk,45,雲川 芹亜,,,
talk,46,雲川 芹亜,,,
wait,2,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
