#command,param1,param2,param3,param4,
print,チャプター19：地下街　フレンダ＝セイヴェルン　絹旗 最愛　,
control,1,
bgm,stop,
stage,015001001,,,,
bgm,play,30010001,,,
chara,19000101,フレンダ,10,
chara,18000101,絹旗 最愛,10,
place,絹旗 最愛,フレンダ,
+フレンダ.fade,out,0.1,
+絹旗 最愛.fade,out,0.1,
talk,start,
+talk,show,0,
+fade,in,1.0,#000000,0,
フレンダ.fade,in,0.5,
+talk,1,フレンダ,,,
+talk,show,1,,,
絹旗 最愛.fade,in,0.5,
+talk,2,絹旗 最愛,,,
talk,3,フレンダ,,,
talk,4,絹旗 最愛,,,
talk,5,フレンダ,,,
talk,6,絹旗 最愛,,,
talk,7,フレンダ,,,
talk,8,絹旗 最愛,,,
talk,9,フレンダ,,,
talk,10,絹旗 最愛,,,
talk,11,フレンダ,,,
talk,12,絹旗 最愛,,,
talk,13,フレンダ,,,
wait,1,,,,
fade,out,1.0,#FFFFFF,0,
bgm,stop,
wait,1,
[END],














































