#command,param1,param2,param3,param4,
#,チャプター06：ファミリーレストラン　一方通行　ラストオーダー　,
control,1,
chara,13001001,一方通行,12,
chara,22000101,打ち止め,14,
place,打ち止め,一方通行,
+打ち止め.fade,out,0.1,
+一方通行.fade,out,0.1,
talk,start,
+talk,show,0,
stage,010001003,,,,
+fade,in,1.0,#000000,0,
+bgm,play,030010006,,,
talk,1,打ち止め,,,
+talk,show,1,
+打ち止め.fade,in,0.5,
talk,2,一方通行,,,
+一方通行.fade,in,0.5,
talk,3,打ち止め,,,
talk,4,打ち止め,,,
talk,5,一方通行,,,
talk,6,打ち止め,,,
talk,7,一方通行,,,
talk,8,打ち止め,,,
talk,9,一方通行,,,
talk,10,打ち止め,,,
wait,1,,,,
fade,out,1.0,#FFFFFF,0,
bgm,stop,
wait,1,
[END],







































