#command,param1,param2,param3,param4,
#,
print,常盤台中学 Chapter10,
control,1,
bgm,stop,
stage,007001002,,,,
bgm,play,30010019,1,,
chara,9000101,婚后 光子,10,
chara,4000102,御坂 美琴,10,
chara,5000102,白井 黒子,10,
place,婚后 光子,白井 黒子,
+白井 黒子.fade,out,0.1,
+御坂 美琴.fade,out,0.1,
+婚后 光子.fade,out,0.1,
talk,start,
+talk,show,0,
+se,play,0300200000141,,,
+fade,in,1.0,#000000,0,
婚后 光子.fade,in,0.5,
+talk,1,婚后 光子,,,
+talk,show,1,
白井 黒子.fade,in,0.5,
+talk,2,白井 黒子,,,
talk,3,白井 黒子,,,
talk,4,婚后 光子,,,
talk,5,白井 黒子,,,
talk,6,白井 黒子,,,
fade,out,1.0,#000000,0,
talk,clear,1,
+婚后 光子.fade,out,0.1,
+白井 黒子.fade,out,0.1,
+place,婚后 光子,白井 黒子,御坂 美琴,
wait,0.5,
bgm,play,30010018,1,,
fade,in,1.0,#000000,0,
白井 黒子.fade,in,0.5,
+se,play,0300200000140,,,
+talk,7,白井 黒子,,,
御坂 美琴.fade,in,0.5,
+talk,8,御坂 美琴,,,
talk,9,白井 黒子,,,
talk,10,御坂 美琴,,,
talk,11,白井 黒子,,,
talk,12,御坂 美琴,,,
talk,13,白井 黒子,,,
bgm,stop,
talk,14,御坂 美琴,,,
bgm,play,30010002,1,,
talk,15,白井 黒子,,,
talk,16,御坂 美琴,,,
talk,17,白井 黒子,,,
bgm,play,30010005,1,,
talk,18,御坂 美琴,,,
talk,19,白井 黒子,,,
talk,20,御坂 美琴,,,
talk,21,御坂 美琴,,,
talk,22,白井 黒子,,,
talk,23,御坂 美琴,,,
talk,24,白井 黒子,,,
+白井 黒子.shake,"(0.1,0)","(10,0)",1,
se,play,0300200000021,,,
+婚后 光子.move,4,0,1,
+婚后 光子.fade,in,0.5,
+talk,25,婚后 光子,,,
talk,26,白井 黒子,,,
talk,27,御坂 美琴,,,
talk,28,白井 黒子,,,
talk,29,御坂 美琴,,,
talk,30,白井 黒子,,,
+白井 黒子.shake,"(0.1,0)","(10,0)",1,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],








