#command,param1,param2,param3,param4,
#,
stage,7007001,,,,
control,1,
bgm,stop,
chara,76000101,心理定規,17,
chara,11000101,麦野 沈利,16,
place,心理定規,
+focus,on,心理定規,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
bgm,play,30010024,,,
wait,0.5,
talk,1,心理定規,,,
+talk,show,
talk,2,心理定規,,,
bgm,stop,
talk,3,心理定規,,,
心理定規.fade,out,0.5,
wait,0.5,
talk,4,麦野 沈利,,,
+se,play,0300200000480,,,
+麦野 沈利.fade,in,0.5,
+心理定規.fade,in,0.5,
+place,麦野 沈利,心理定規,
bgm,play,30010008,,,
talk,5,心理定規,,,
talk,6,麦野 沈利,,,
talk,7,心理定規,,,
talk,8,麦野 沈利,,,
talk,9,麦野 沈利,,,
talk,10,麦野 沈利,,,
talk,11,麦野 沈利,,,
talk,12,心理定規,,,
talk,13,心理定規,,,
talk,14,心理定規,,,
talk,15,心理定規,,,
talk,16,麦野 沈利,,,
talk,17,心理定規,,,
talk,18,心理定規,,,
talk,19,心理定規,,,
talk,20,心理定規,,,
talk,21,心理定規,,,
talk,22,麦野 沈利,,,
talk,23,心理定規,,,
talk,24,心理定規,,,
talk,25,心理定規,,,
bgm,stop,
talk,26,心理定規,,,
bgm,play,30010007,,,
talk,27,麦野 沈利,,,
talk,28,心理定規,,,
talk,29,心理定規,,,
talk,30,麦野 沈利,,,
+麦野 沈利.shake,"(0.10,0)","(10,0)",1,
talk,31,心理定規,,,
talk,32,心理定規,,,
talk,33,麦野 沈利,,,
talk,34,心理定規,,,
talk,35,心理定規,,,
talk,36,心理定規,,,
talk,37,麦野 沈利,,,
talk,38,心理定規,,,
talk,39,心理定規,,,
talk,40,麦野 沈利,,,
talk,41,麦野 沈利,,,
talk,42,麦野 沈利,,,
talk,43,麦野 沈利,,,
talk,44,心理定規,,,
bgm,stop,
talk,45,心理定規,,,
bgm,play,30010002,,,
talk,46,心理定規,,,
talk,47,心理定規,,,
focus,off,麦野 沈利,心理定規,
se,play,300400000120,,,
wait,1,
se,play,0300200000012,,,
+心理定規.move,1,5,1,
+心理定規.fade,out,0.5,
wait,1.5,
talk,48,麦野 沈利,,,
talk,49,麦野 沈利,,,
talk,50,麦野 沈利,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
