#command,param1,param2,param3,param4,
#,
stage,17002001,,,,
control,1,
bgm,stop,
chara,1000401,上条 当麻,10,
chara,2000401,インデックス,12,
chara,25000401,神裂 火織,10,
chara,30000401,五和,10,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
+place,神裂 火織,五和,上条 当麻,インデックス,
+focus,on,インデックス,
bgm,play,30010003,,,
talk,1,インデックス,,,
+talk,show,1,
talk,2,上条 当麻,,,
talk,3,上条 当麻,,,
talk,4,上条 当麻,,,
talk,5,インデックス,,,
インデックス.move,3,5,1,
+インデックス.fade,out,0.5,
+se,play,300200000112,,,
wait,1,
bgm,play,30010004,,,
talk,6,上条 当麻,,,
talk,7,上条 当麻,,,
talk,8,神裂 火織,,,
talk,9,五和,,,
talk,10,上条 当麻,,,
talk,11,五和,,,
talk,12,上条 当麻,,,
talk,13,神裂 火織,,,
神裂 火織.move,0,4,1,
+神裂 火織.fade,out,0.5,
+se,play,300200000032,,,
talk,14,上条 当麻,,,
talk,15,五和,,,
talk,16,五和,,,
bgm,play,30010002,,,
talk,17,五和,,,
talk,18,上条 当麻,,,
talk,19,五和,,,
talk,20,上条 当麻,,,
talk,21,上条 当麻,,,
talk,22,五和,,,
talk,23,五和,,,
bgm,play,30010006,,,
talk,24,上条 当麻,,,
+上条 当麻.shake,"(0.10,0)","(10,0)",1,
talk,25,上条 当麻,,,
talk,26,五和,,,
talk,27,上条 当麻,,,
talk,28,五和,,,
+se,play,300200000890,,,
+stage.shake,"(0.10,0)","(10,0)",1,
+五和.fade,out,0.5,
+上条 当麻.fade,out,0.5,
talk,29,上条 当麻,,,
+上条 当麻.fade,in,0.5,
+place,空白,空白,上条 当麻,空白,
+se,play,300200000870,,,
talk,30,五和,,,
+五和.fade,in,0.5,
+place,空白,五和,上条 当麻,空白,
talk,31,上条 当麻,,,
bgm,stop,
talk,32,インデックス,,,
+インデックス.fade,in,0.5,
+インデックス.move,5,3,1,
+place,空白,五和,上条 当麻,インデックス,
+se,play,300200000111,,,
bgm,play,30010005,,,
talk,33,上条 当麻,,,
talk,34,インデックス,,,
+se,play,300200000180,,,
talk,35,上条 当麻,,,
+上条 当麻.shake,"(0.10,0)","(10,0)",1,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
