#command,param1,param2,param3,param4,
#,
control,1,
stage,7015003,,,,
bgm,stop,,,,
image,999999999,0,シーン00,
chara,126000701,布束 砥信,10,
chara,4000102,御坂 美琴,11,
+place,空白,布束 砥信,空白,
+focus,on,布束 砥信,
image,100020602,1,シーン01,
シーン01.fade,in,0.5,
bgm,play,30010009,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
se,play,300200000052,,,
#,,,,,
#,,,,,
talk,1,不良Ａ,,,
+talk,show,1,
#,,,,,
talk,2,不良Ａ,,,
talk,3,？？？,,,
#,,,,,
talk,4,不良Ｂ,,,
#,,,,,
talk,5,不良Ａ,,,
#,,,,,
image,100020602,2,シーン02,
シーン02.fade,in,0.5,
シーン01.fade,out,0.1,
wait,1,
talk,6,不良Ａ,,,
#,,,,,
talk,7,不良Ｃ,,,
#,,,,,
talk,8,不良Ｄ,,,
#,,,,,
talk,9,不良Ｂ,,,
talk,10,？？？,,,
#,,,,,
talk,11,？？？,,,
#,,,,,
talk,12,不良Ａ,,,
#,,,,,
image,100020602,3,シーン03,
シーン03.fade,in,0.5,
シーン02.fade,out,0.1,
wait,1,
talk,13,不良Ａ,,,
#,,,,,
talk,14,不良Ｄ,,,
#,,,,,
talk,15,不良Ｃ,,,
#,,,,,
talk,16,不良Ｂ,,,
#,,,,,
talk,17,不良Ｂ,,,
#,,,,,
image,100020602,4,シーン04,
シーン04.fade,in,0.5,
シーン03.fade,out,0.1,
se,play,300400000290,,,
wait,1,
talk,18,不良Ａ,,,
talk,19,不良Ｄ,,,
#,,,,,
talk,20,不良Ｃ,,,
#,,,,,
image,100020602,5,シーン05,
シーン05.fade,in,0.5,
シーン04.fade,out,0.1,
wait,1,
talk,21,不良Ｃ,,,
#,,,,,
talk,22,不良Ｃ,,,
#,,,,,
talk,23,不良Ｃ,,,
#,,,,,
talk,24,不良Ｃ,,,
talk,25,不良Ｃ,,,
#,,,,,
talk,26,不良Ｃ,,,
#,,,,,
image,100020602,6,シーン06,
シーン06.fade,in,0.5,
シーン05.fade,out,0.1,
se,play,300200000012,,,
wait,1,
talk,27,不良Ｃ,,,
#,,,,,
talk,28,？？？,,,
talk,29,不良Ｃ,,,
#,,,,,
talk,30,？？？,,,
#,,,,,
talk,31,？？？,,,
#,,,,,
talk,32,不良Ｃ,,,
#,,,,,
bgm,stop,,,,
image,100020602,7,シーン07,
シーン07.fade,in,0.5,
シーン06.fade,out,0.1,
bgm,play,30010013,,,
wait,1,
talk,33,不良Ａ,,,
#,,,,,
talk,34,？？？,,,
#,,,,,
talk,35,？？？,,,
#,,,,,
wait,1,
fade,out,1,#000000,0,
シーン00.fade,in,0.5,
シーン07.fade,out,0.1,
talk,show,0,
wait,1,
fade,in,1,#000000,0,
布束 砥信.move,1,0,1,
+se,play,300200000012,,,
talk,37,不良Ａ,,,
+talk,show,1,
布束 砥信.move,0,2,2,
+se,play,300200000012,,,
talk,51,不良Ｄ,,,
#,,,,,
talk,38,,,,
#,,,,,
布束 砥信.move,2,1,1,
+se,play,300200000012,,,
talk,39,布束 砥信,,,
#,,,,,
talk,40,布束 砥信,,,
#,,,,,
talk,41,布束 砥信,,,
se,play,300700001010,,,
#,,,,,
talk,42,布束 砥信,,,
#,,,,,
wait,1,
fade,out,1,#FFFFFF,0,
talk,show,0,
place,布束 砥信,御坂 美琴,
+御坂 美琴.fade,out,0.5,
+布束 砥信.facial,10,
+focus,on,布束 砥信,
bgm,stop,,,,
wait,1,
bgm,play,30010009,,,
シーン00.fade,out,0.1,
fade,in,1,#FFFFFF,0,
talk,43,布束 砥信,,,
+talk,show,1,
#,,,,,
御坂 美琴.fade,in,0.5,
+se,play,300200001040,,,
talk,44,御坂 美琴,,,
#,,,,,
talk,45,御坂 美琴,,,
talk,46,御坂 美琴,,,
#,,,,,
talk,47,御坂 美琴,,,
#,,,,,
talk,48,御坂 美琴,,,
#,,,,,
talk,49,御坂 美琴,,,
#,,,,,
talk,50,布束 砥信,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
