#command,param1,param2,param3,param4,
#,
control,1,
stage,7006002,,,,
bgm,stop,
chara,13000901,一方通行,16,
chara,22000101,打ち止め,13,
+place,一方通行,打ち止め,
+focus,on,一方通行,
bgm,play,30010001,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
talk,1,一方通行,,,
+talk,show,1,
talk,2,一方通行,,,
talk,3,打ち止め,,,
+打ち止め.shake,"(0,0.5,0)","(0,3)",1,
talk,4,一方通行,,,
talk,5,打ち止め,,,
talk,6,打ち止め,,,
talk,7,打ち止め,,,
talk,8,一方通行,,,
wait,1,
bgm,stop,
talk,9,打ち止め,,,
wait,1,
bgm,play,30010011,,,
talk,10,打ち止め,,,
talk,11,一方通行,,,
talk,12,打ち止め,,,
talk,13,打ち止め,,,
talk,14,一方通行,,,
talk,15,一方通行,,,
talk,16,打ち止め,,,
talk,17,一方通行,,,
talk,18,打ち止め,,,
talk,19,打ち止め,,,
talk,20,一方通行,,,
talk,21,打ち止め,,,
talk,22,一方通行,,,
se,play,300200000021,,,
talk,23,打ち止め,,,
talk,24,打ち止め,,,
talk,25,一方通行,,,
talk,26,一方通行,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
