#command,param1,param2,param3,param4,
#,
print,佐天 涙子 チャプター06,
control,1,
bgm,stop,
stage,7003001,,,,
bgm,play,30010001,,,
chara,37000201,佐天 涙子,11,
chara,36000201,初春 飾利,10,
chara,4000202,御坂 美琴,10,
chara,5000201,白井 黒子,21,
place,佐天 涙子,初春 飾利,白井 黒子,御坂 美琴,
+佐天 涙子.fade,out,0.1,
+初春 飾利.fade,out,0.1,
+御坂 美琴.fade,out,0.1,
+白井 黒子.fade,out,0.1,
talk,start,
+talk,show,0,
+fade,in,1.0,#000000,0,
佐天 涙子.fade,in,0.5,
+talk,1,佐天 涙子,,,
+talk,show,1,
talk,2,佐天 涙子,,,
御坂 美琴.fade,in,0.5,
+talk,3,御坂 美琴,,,
初春 飾利.fade,in,0.5,
+talk,4,初春 飾利,,,
白井 黒子.fade,in,0.5,
+talk,5,白井 黒子,,,
talk,6,御坂 美琴,,,
talk,7,白井 黒子,,,
talk,8,初春 飾利,,,
talk,9,御坂 美琴,,,
talk,10,白井 黒子,,,
talk,11,佐天 涙子,,,
talk,12,佐天 涙子,,,
talk,13,佐天 涙子,,,
talk,14,初春 飾利,,,
talk,15,御坂 美琴,,,
talk,16,佐天 涙子,,,
bgm,play,30010005,,,
talk,17,御坂 美琴,,,
talk,18,佐天 涙子,,,
talk,19,御坂 美琴,,,
talk,20,白井 黒子,,,
talk,21,御坂 美琴,,,
talk,22,御坂 美琴,,,
bgm,play,30010001,,,
talk,23,初春 飾利,,,
talk,24,御坂 美琴,,,
talk,25,初春 飾利,,,
talk,26,御坂 美琴,,,
talk,27,御坂 美琴,,,
talk,28,佐天 涙子,,,
talk,29,佐天 涙子,,,
talk,30,佐天 涙子,,,
talk,31,佐天 涙子,,,
talk,32,白井 黒子,,,
talk,33,御坂 美琴,,,
talk,34,初春 飾利,,,
talk,35,佐天 涙子,,,
talk,36,佐天 涙子,,,
talk,37,佐天 涙子,,,
talk,38,佐天 涙子,,,
talk,39,御坂 美琴,,,
talk,40,白井 黒子,,,
talk,41,初春 飾利,,,
talk,42,御坂 美琴,,,
talk,43,佐天 涙子,,,
bgm,play,30010003,,,
talk,44,佐天 涙子,,,
talk,45,御坂 美琴,,,
talk,46,佐天 涙子,,,
talk,47,佐天 涙子,,,
talk,48,白井 黒子,,,
talk,49,初春 飾利,,,
talk,50,佐天 涙子,,,
talk,51,御坂 美琴,,,
talk,52,白井 黒子,,,
talk,53,初春 飾利,,,
talk,54,佐天 涙子,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],








