#command,param1,param2,param3,param4,
#,
control,1,
stage,7020003,,,,
bgm,stop,
chara,1000201,上条 当麻,16,
chara,246000101,木原 加群,14,
+place,上条 当麻,
+上条 当麻.fade,in,0.5,
+focus,on,上条 当麻,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
talk,1,上条 当麻,,,
+talk,show,1,
talk,2,上条 当麻,,,
上条 当麻.fade,out,0.5,
+talk,show,0,
place,上条 当麻,木原 加群,
+上条 当麻.fade,in,0.5,
+木原 加群.fade,in,0.5,
talk,3,木原 加群,,,
+talk,show,1,
bgm,play,30010010,,,
talk,4,木原 加群,,,
talk,5,上条 当麻,,,
fade,out,0.2,#FFFFFF,0,
+se,play,300700000010,,,
fade,in,0.2,#FFFFFF,0,
talk,6,上条 当麻,,,
+stage.shake,"(0.10,0)","(10,0)",1,,
talk,7,木原 加群,,,
talk,8,木原 加群,,,
talk,9,上条 当麻,,,
talk,10,木原 加群,,,
talk,11,上条 当麻,,,
talk,12,木原 加群,,,
talk,13,木原 加群,,,
talk,14,上条 当麻,,,
talk,15,木原 加群,,,
talk,16,木原 加群,,,
talk,17,木原 加群,,,
talk,18,上条 当麻,,,
talk,19,木原 加群,,,
talk,20,木原 加群,,,
talk,21,木原 加群,,,
talk,22,木原 加群,,,
talk,23,木原 加群,,,
talk,24,木原 加群,,,
talk,25,上条 当麻,,,
talk,26,木原 加群,,,
talk,27,木原 加群,,,
talk,28,木原 加群,,,
talk,29,木原 加群,,,
talk,30,木原 加群,,,
talk,31,上条 当麻,,,
talk,32,木原 加群,,,
talk,33,木原 加群,,,
talk,34,木原 加群,,,
talk,35,上条 当麻,,,
bgm,stop,
talk,36,木原 加群,,,
wait,1,
talk,37,上条 当麻,,,
bgm,play,30010020,,,
talk,38,上条 当麻,,,
talk,39,木原 加群,,,
talk,40,木原 加群,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
