#command,param1,param2,param3,param4,
#,
stage,021001001,,,,
control,1,
bgm,stop,
chara,28001001,オルソラ,10,
chara,25000201,神裂 火織,10,
chara,30000901,五和,17,
+talk,start,
+talk,show,0,
+place,神裂 火織,空白,オルソラ,
+focus,off,オルソラ,五和,
+神裂 火織.move,4,0,1,
+神裂 火織.fade,out,0.5,
bgm,play,30010001,,,
fade,in,1,#000000,0,
se,play,300400000010,,,
神裂 火織.move,4,0,1,
+神裂 火織.fade,in,0.5,
talk,1,神裂 火織,,,
+talk,show,1,
talk,2,神裂 火織,,,
talk,3,オルソラ,,,
talk,4,オルソラ,,,
bgm,stop,
五和.fade,in,0.5,
+place,神裂 火織,五和,オルソラ,
wait,0.5,
talk,5,五和,,,
talk,6,神裂 火織,,,
bgm,play,30010007,,,
talk,7,神裂 火織,,,
talk,8,五和,,,
talk,9,五和,,,
talk,10,神裂 火織,,,
talk,11,神裂 火織,,,
talk,12,五和,,,
+五和.shake,"(0.10,0)","(10,0)",1,
talk,13,オルソラ,,,
talk,14,五和,,,
bgm,play,30010001,,,
talk,15,五和,,,
talk,16,神裂 火織,,,
talk,17,五和,,,
talk,18,神裂 火織,,,
talk,19,神裂 火織,,,
talk,20,オルソラ,,,
talk,21,神裂 火織,,,
fade,out,1,#FFFFFF,0,
talk,show,0,
+神裂 火織.facial,10,
+オルソラ.facial,12,
+五和.facial,10,
+focus,on,神裂 火織,
wait,1.5,
fade,in,1,#FFFFFF,0,
talk,22,神裂 火織,,,
+talk,show,1,
talk,23,オルソラ,,,
talk,24,オルソラ,,,
bgm,play,30010006,,,
talk,25,神裂 火織,,,
talk,26,オルソラ,,,
talk,27,神裂 火織,,,
talk,28,オルソラ,,,
talk,29,五和,,,
+五和.shake,"(0.10,0)","(10,0)",1,
talk,30,五和,,,
talk,31,オルソラ,,,
talk,32,五和,,,
talk,33,五和,,,
talk,34,オルソラ,,,
talk,35,五和,,,
talk,36,神裂 火織,,,
talk,37,神裂 火織,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
