#command,param1,param2,param3,param4,
#,
control,1,
stage,7010004,,,,
bgm,stop,
chara,1000101,上条 当麻,11,
chara,45000701,オティヌス,10,
+attach,オティヌス,上条 当麻,
+place,上条 当麻,
+focus,on,上条 当麻,
bgm,play,30010006,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,1,
talk,1,上条 当麻,,,
+talk,show,1,
talk,2,オティヌス,,,
talk,3,上条 当麻,,,
talk,4,オティヌス,,,
talk,5,上条 当麻,,,
talk,6,上条 当麻,,,
se,play,300200000500,,,
talk,7,オティヌス,,,
+オティヌス.shake,"(0.10,0)","(10,0)",1,
wait,2,
talk,8,オティヌス,,,
talk,9,オティヌス,,,
talk,10,上条 当麻,,,
talk,11,上条 当麻,,,
talk,12,オティヌス,,,
talk,13,オティヌス,,,
talk,14,オティヌス,,,
talk,15,上条 当麻,,,
bgm,stop,
talk,16,オティヌス,,,
wait,1,
bgm,play,30010005,,,
talk,17,オティヌス,,,
talk,18,オティヌス,,,
talk,19,オティヌス,,,
se,play,300400000460,,,
wait,1,
talk,20,上条 当麻,,,
+上条 当麻.shake,"(0.10,0)","(10,0)",1,
wait,1,
talk,21,オティヌス,,,
talk,22,上条 当麻,,,
talk,23,オティヌス,,,
talk,24,上条 当麻,,,
talk,25,オティヌス,,,
talk,26,上条 当麻,,,
talk,27,オティヌス,,,
talk,28,上条 当麻,,,
+上条 当麻.shake,"(0.10,0)","(10,0)",1,
talk,29,オティヌス,,,
talk,30,上条 当麻,,,
wait,2,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
