#command,param1,param2,param3,param4,
#,
stage,27001003,,,,
control,1,
bgm,stop,
chara,45000101,オティヌス,11,
chara,99000101,トール,12,
place,トール,オティヌス,
+トール.fade,out,0.1,
+focus,on,オティヌス,
+talk,start,
+talk,show,0,
wait,0.5,
fade,in,1,#000000,0,
bgm,play,30010011,,,
talk,1,オティヌス,,,
+talk,show,1,
トール.fade,in,0.5,
+se,play,300200000480,,,
+talk,2,トール,,,
talk,3,オティヌス,,,
talk,4,トール,,,
talk,5,オティヌス,,,
talk,6,トール,,,
talk,7,オティヌス,,,
talk,8,トール,,,
talk,9,トール,,,
talk,10,オティヌス,,,
talk,11,トール,,,
talk,12,トール,,,
talk,13,トール,,,
talk,14,オティヌス,,,
talk,15,オティヌス,,,
talk,16,トール,,,
talk,17,トール,,,
+bgm,stop,
talk,18,オティヌス,,,
bgm,play,30010010,,,
talk,19,トール,,,
talk,20,オティヌス,,,
talk,21,トール,,,
talk,22,オティヌス,,,
talk,23,トール,,,
talk,24,トール,,,
talk,25,オティヌス,,,
talk,26,オティヌス,,,
talk,27,オティヌス,,,
talk,28,トール,,,
talk,29,トール,,,
+bgm,play,30010020,,,
talk,30,トール,,,
talk,31,トール,,,
talk,32,オティヌス,,,
talk,33,オティヌス,,,
talk,34,トール,,,
wait,1,
fade,out,0.5,#FFFFFF,,
+トール.move,0,1,0.5,
+talk,show,0,
+screen.effect,ef_com_00000_001_000_00,"(0,0)",1,0,
+bgm,stop,,,,
se,play,300700000350,,,
wait,1,
se,play,300800000470,,,
+トール.move,1,0,0.1,
wait,2,
fade,in,1,#FFFFFF,
bgm,play,30010010,,,
talk,35,トール,,,
+talk,show,1,
+トール.shake,"(0.10,0)","(10,0)",1,
+se,play,300700000350,,,
talk,36,オティヌス,,,
talk,37,トール,,,
talk,38,トール,,,
talk,39,オティヌス,,,
talk,40,トール,,,
talk,41,トール,,,
talk,42,オティヌス,,,
talk,43,オティヌス,,,
talk,44,トール,,,
talk,45,トール,,,
talk,46,トール,,,
wait,1,
トール.move,0,4,1,
+トール.fade,out,1,
+se,play,300200000032,,,
bgm,stop,
wait,2,
talk,47,オティヌス,,,
talk,48,オティヌス,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
