#command,param1,param2,param3,param4,
#,お裾分け,
control,1,
chara,2000101,インデックス,10,
chara,39000101,土御門 舞夏,10,
talk,start,
+talk,show,0,
stage,1003004,,,,
+fade,in,1.0,#000000,0,
+bgm,play,030010001,,,
se,play,300200000490,,,
talk,1,インデックス,,,
+talk,show,1,
+インデックス.fade,in,0.5,
+place,インデックス,空白,
talk,2,土御門 舞夏,,,
+土御門 舞夏.fade,in,0.5,
+place,インデックス,土御門 舞夏,
talk,3,インデックス,,,
talk,4,土御門 舞夏,,,
talk,5,インデックス,,,
se,play,300400000270,,,
wait,0.5,
talk,6,インデックス,,,
se,play,300200000460,,,
talk,7,土御門 舞夏,,,
talk,8,インデックス,,,
talk,9,土御門 舞夏,,,
talk,10,インデックス,,,
talk,11,土御門 舞夏,,,
wait,1,,,,
fade,out,1.0,#FFFFFF,0,
bgm,stop,
wait,1,
[END],






































