#command,param1,param2,param3,param4,
#,
control,1,
stage,7004001,,,,
bgm,stop,,,,
chara,1000201,上条 当麻,10,
chara,2000101,インデックス,15,
chara,22000101,打ち止め,10,
+place,空白,打ち止め,空白,
+focus,on,打ち止め,
bgm,play,30010003,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
talk,1,ノラ猫,,,
+talk,show,1,
+se,play,300500000010,,,
talk,2,打ち止め,,,
talk,3,打ち止め,,,
talk,4,打ち止め,,,
talk,5,ノラ猫,,,
+se,play,300500000010,,,
talk,6,打ち止め,,,
talk,7,打ち止め,,,
talk,8,打ち止め,,,
wait,1,
fade,out,1,#FFFFFF,0,
stage,7001001,,,,
talk,show,0,
bgm,stop,,,,
wait,1,
fade,in,1,#FFFFFF,0,
bgm,play,30010006,,,
talk,9,打ち止め,,,
+talk,show,1,
talk,10,打ち止め,,,
+se,play,300200000102,,,
talk,11,打ち止め,,,
talk,12,打ち止め,,,
talk,13,,,,
+se,play,300200000440,,,
talk,14,打ち止め,,,
talk,15,打ち止め,,,
talk,16,打ち止め,,,
talk,17,打ち止め,,,
talk,18,打ち止め,,,
打ち止め.move,1,2,0.5,
+se,play,300200000020,,,
wait,0.5,
打ち止め.move,2,0,1,
talk,19,打ち止め,,,
talk,20,打ち止め,,,
talk,show,0,
place,打ち止め,空白,上条 当麻,
+上条 当麻.fade,in,0.5,
+focus,on,上条 当麻,
bgm,stop,,,,
wait,1,
+se,play,300200000480,,,
bgm,play,30010001,,,
talk,21,上条 当麻,,,
+talk,show,1,
talk,22,打ち止め,,,
打ち止め.move,0,1,0.5,
se,play,300400000340,,,
talk,23,上条 当麻,,,
talk,24,打ち止め,,,
talk,25,打ち止め,,,
talk,26,上条 当麻,,,
talk,27,打ち止め,,,
打ち止め.move,1,0,0.5,
talk,28,打ち止め,,,
talk,29,上条 当麻,,,
place,打ち止め,インデックス,上条 当麻,
+インデックス.fade,in,0.5,
talk,30,インデックス,,,
talk,31,インデックス,,,
talk,32,上条 当麻,,,
talk,33,上条 当麻,,,
talk,34,上条 当麻,,,
talk,35,打ち止め,,,
talk,36,上条 当麻,,,
talk,37,打ち止め,,,
talk,38,打ち止め,,,
talk,39,上条 当麻,,,
wait,1,
fade,out,1,#FFFFFF,0,
stage,7013004,,,,
talk,show,0,
+打ち止め.fade,out,0.5,
+上条 当麻.fade,out,0.5,
+インデックス.fade,out,0.5,
bgm,stop,,,,
wait,1,
fade,in,1,#FFFFFF,0,
bgm,play,30010002,,,
talk,40,一方通行,,,
+talk,show,1,
talk,41,一方通行,,,
wait,2,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],





















