#command,param1,param2,param3,param4,
#,
control,1,
stage,7023003,,,,
bgm,stop,,,,
chara,166000101,？？？,10,
chara,166000101,？？？２,10,
chara,10000201,食蜂 操祈,16,
+place,食蜂 操祈,
+focus,on,食蜂 操祈,
bgm,play,30010020,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
talk,1,食蜂 操祈,,,
+talk,show,1,
talk,2,食蜂 操祈,,,
talk,3,食蜂 操祈,,,
talk,4,食蜂 操祈,,,
talk,5,食蜂 操祈,,,
se,play,300400000250,,,
+stage.shake,"(0.10,0)","(5,0)",1,
talk,6,食蜂 操祈,,,
talk,7,食蜂 操祈,,,
talk,8,食蜂 操祈,,,
talk,9,食蜂 操祈,,,
talk,10,食蜂 操祈,,,
wait,1,
fade,out,1,#FFFFFF,0,
stage,13001004,,,,
talk,show,0,
+食蜂 操祈.fade,out,0.5,
place,？？？,
+？？？.fade,in,0.5,
+？？？.silhouette,on,
+focus,on,？？？,
bgm,stop,,,,
wait,1,,,,
bgm,play,30010011,,,
fade,in,1,#FFFFFF,0,
talk,11,,,,
+talk,show,1,
talk,12,,,,
wait,1,
fade,out,1,#FFFFFF,0,
stage,7023003,,,,
talk,show,0,
+？？？.fade,out,0.5,
+？？？２.fade,out,0.5,
place,？？？２,食蜂 操祈,？？？,
+食蜂 操祈.fade,in,0.5,
+食蜂 操祈.facial,13,
+？？？.silhouette,off,
+focus,on,食蜂 操祈,
wait,1,,,,
fade,in,1,#FFFFFF,0,
talk,13,食蜂 操祈,,,
+talk,show,1,
+stage.shake,"(0.10,0)","(5,0)",1,
bgm,stop,,,,
talk,14,？？？,,,
+？？？.fade,in,0.5,
+se,play,300200000480,,,
bgm,play,30010017,,,
talk,15,食蜂 操祈,,,
+se,play,300100000370,,,
talk,16,？？？２,,,
+？？？２.fade,in,0.5,
+se,play,300200000480,,,
talk,17,食蜂 操祈,,,
talk,18,食蜂 操祈,,,
talk,show,0,
+食蜂 操祈.fade,out,0.5,
+？？？.fade,out,0.5,
+？？？２.fade,out,0.5,
place,食蜂 操祈,？？？,
+食蜂 操祈.fade,in,0.5,
+？？？.fade,in,0.5,
+focus,on,食蜂 操祈,
wait,1,
talk,19,食蜂 操祈,,,
+talk,show,1,
talk,20,食蜂 操祈,,,
talk,21,？？？,,,
talk,22,食蜂 操祈,,,
talk,23,？？？,,,
talk,24,食蜂 操祈,,,
se,play,300500000260,,,
talk,25,？？？,,,
talk,26,？？？,,,
talk,27,食蜂 操祈,,,
se,play,300100000370,,,
wait,0.5,
screen.effect,ef_com_00000_001_000_00,"(0,0)",0,0,
talk,28,？？？,,,
screen.effect,stop,,,,
talk,29,？？？,,,
talk,30,食蜂 操祈,,,
se,play,300100000370,,,
talk,31,？？？,,,
talk,32,食蜂 操祈,,,
talk,33,食蜂 操祈,,,
se,play,300300000220,,,
talk,34,食蜂 操祈,,,
talk,35,食蜂 操祈,,,
talk,36,？？？,,,
talk,37,食蜂 操祈,,,
se,play,300800000080,,,
talk,38,食蜂 操祈,,,
+食蜂 操祈.shake,"(0.10,0)","(10,0)",1,
talk,39,？？？,,,
talk,40,？？？,,,
talk,41,食蜂 操祈,,,
talk,42,？？？,,,
talk,43,食蜂 操祈,,,
se,play,300100000370,,,
wait,0.5,
screen.effect,ef_com_00000_002_007_00,"(0,0)",0,0,
talk,44,？？？,,,
+？？？.shake,"(0.10,0)","(10,0)",1,
talk,45,食蜂 操祈,,,
screen.effect,stop,,,,
talk,46,？？？,,,
talk,47,食蜂 操祈,,,
talk,48,食蜂 操祈,,,
talk,49,食蜂 操祈,,,
talk,50,食蜂 操祈,,,
talk,51,？？？,,,
talk,52,食蜂 操祈,,,
talk,53,？？？,,,
talk,54,食蜂 操祈,,,
talk,55,食蜂 操祈,,,
talk,56,食蜂 操祈,,,
talk,57,？？？,,,
talk,58,？？？,,,
talk,59,？？？,,,
bgm,stop,,,,
talk,60,？？？,,,
+？？？.shake,"(0.10,0)","(10,0)",1,
+se,play,300200000840,,,
bgm,play,30010020,,,
talk,61,食蜂 操祈,,,
talk,62,食蜂 操祈,,,
talk,63,？？？,,,
+？？？.shake,"(0.10,0)","(10,0)",1,
+se,play,300200000840,,,
talk,64,食蜂 操祈,,,
talk,65,食蜂 操祈,,,
talk,66,食蜂 操祈,,,
talk,67,食蜂 操祈,,,
talk,68,？？？,,,
talk,69,食蜂 操祈,,,
se,play,300100000370,,,
talk,70,？？？,,,
+？？？.shake,"(0.10,0)","(10,0)",1,
talk,71,食蜂 操祈,,,
wait,2,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
