#command,param1,param2,param3,param4,
#,
print,イギリス清教-必要悪の教会 Chapter06,
control,1,
bgm,stop,
stage,7002001,,,,
bgm,play,30010019,1,,
chara,24000101,ステイル,10,
chara,25000101,神裂 火織,10,
chara,3000701,土御門 元春,10,
place,神裂 火織,ステイル,土御門 元春,
+ステイル.fade,out,0.1,
+土御門 元春.fade,out,0.1,
+神裂 火織.fade,out,0.1,
+神裂 火織.move,0,4,0.1,
se,play,0300200000101,,,
talk,start,
+talk,show,0,
+fade,in,1,#000000,0,
talk,1,ステイル,,,
+talk,show,1,,,
+ステイル.fade,in,0.5,
se,play,0300200000480,,,
talk,2,土御門 元春,,,
+土御門 元春.fade,in,0.5,
talk,3,ステイル,,,
talk,4,ステイル,,,
talk,5,土御門 元春,,,
talk,6,ステイル,,,
talk,7,ステイル,,,
talk,8,土御門 元春,,,
bgm,stop,
talk,9,ステイル,,,
se,play,0300200000480,,,
bgm,play,30010008,1,,
talk,10,神裂 火織,,,
+神裂 火織.fade,in,0.5,
+神裂 火織.move,4,0,1,
talk,11,土御門 元春,,,
talk,12,ステイル,,,
talk,13,神裂 火織,,,
talk,14,土御門 元春,,,
talk,15,ステイル,,,
talk,16,神裂 火織,,,
talk,17,ステイル,,,
talk,18,土御門 元春,,,
talk,19,土御門 元春,,,
talk,20,神裂 火織,,,
talk,21,ステイル,,,
talk,22,神裂 火織,,,
talk,23,土御門 元春,,,
talk,24,神裂 火織,,,
bgm,stop,
talk,25,土御門 元春,,,
bgm,play,30010013,1,,
talk,26,土御門 元春,,,
talk,27,神裂 火織,,,
talk,28,土御門 元春,,,
talk,29,土御門 元春,,,
talk,30,神裂 火織,,,
talk,31,ステイル,,,
talk,32,土御門 元春,,,
talk,33,土御門 元春,,,
se,play,0300300000070,,,
talk,34,ステイル,,,
talk,35,神裂 火織,,,
talk,36,土御門 元春,,,
se,play,0300300000080,,,
screen.effect,ef_com_00000_001_001_00,"(0,0)",1,0,
+stage.shake,"(0.10,0)","(10,0)",1,
wait,2,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],


