#command,param1,param2,param3,param4,
#,
control,1,
stage,7007001,,,,
bgm,stop,,,,
chara,1000601,上条 当麻,11,
chara,43000501,レイヴィニア,11,
chara,2002201,インデックス,12,
+place,インデックス,上条 当麻,
+インデックス.fade,out,0.1,
+focus,on,上条 当麻,
bgm,play,30010003,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
talk,1,上条 当麻,,,
+talk,show,1,
talk,2,上条 当麻,,,
talk,3,上条 当麻,,,
talk,4,インデックス,,,
talk,5,上条 当麻,,,
インデックス.fade,in,0.5,
+se,play,300200000480,,,
talk,6,インデックス,,,
talk,7,上条 当麻,,,
talk,8,上条 当麻,,,
talk,9,インデックス,,,
talk,10,上条 当麻,,,
talk,11,上条 当麻,,,
talk,12,インデックス,,,
talk,13,上条 当麻,,,
talk,14,インデックス,,,
talk,15,上条 当麻,,,
talk,16,上条 当麻,,,
talk,17,上条 当麻,,,
上条 当麻.fade,out,0.5,
+se,play,300200000102,,,
talk,18,インデックス,,,
wait,1,
fade,out,1,#FFFFFF,0,
talk,show,0,
+インデックス.fade,out,0.5,
place,上条 当麻,レイヴィニア,
+上条 当麻.fade,in,0.5,
+レイヴィニア.fade,in,0.5,
+focus,on,レイヴィニア,
bgm,stop,,,,
wait,1,,,,
bgm,play,30010011,,,
fade,in,1,#FFFFFF,0,
+se,play,300200000480,,,
talk,19,レイヴィニア,,,
+talk,show,1,
talk,20,上条 当麻,,,
talk,21,レイヴィニア,,,
talk,22,上条 当麻,,,
talk,23,レイヴィニア,,,
talk,24,レイヴィニア,,,
talk,25,上条 当麻,,,
talk,26,レイヴィニア,,,
wait,2,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
