#command,param1,param2,param3,param4,
#,
control,1,
stage,7002003,,,,
bgm,stop,,,,
chara,4000101,御坂 美琴,21,
+place,御坂 美琴,
+focus,on,御坂 美琴,
image,100020613,1,シーン01,
シーン01.fade,in,0.5,
bgm,play,30010009,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
se,play,300200000062,,,
#,,,,,
#,,,,,
talk,1,カイツ,,,
+talk,show,1,
#,,,,,
talk,2,所員Ａ,,,
talk,3,カイツ,,,
talk,4,所員Ａ,,,
#,,,,,
talk,5,所員Ｂ,,,
talk,6,カイツ,,,
#,,,,,
talk,7,所員Ｂ,,,
#,,,,,
talk,8,所員Ａ,,,
#,,,,,
bgm,stop,,,,
image,100020613,2,シーン02,
シーン02.fade,in,0.5,
シーン01.fade,out,0.1,
bgm,play,30010017,,,
wait,1,
se,play,300100000360,,,
talk,9,所員Ｃ,,,
talk,10,所員Ｄ,,,
#,,,,,
talk,11,所員Ｅ,,,
#,,,,,
talk,12,所員Ｅ,,,
#,,,,,
talk,13,所員Ｆ,,,
talk,14,所員Ａ,,,
#,,,,,
talk,15,カイツ,,,
#,,,,,
talk,16,カイツ,,,
talk,17,所員Ｇ,,,
#,,,,,
talk,18,所員Ｇ,,,
#,,,,,
talk,19,所員Ｃ,,,
#,,,,,
talk,20,所員Ｃ,,,
#,,,,,
talk,21,カイツ,,,
talk,22,所員Ａ,,,
#,,,,,
#,,,,,
#,,,,,
wait,1,
fade,out,1,#FFFFFF,0,
シーン02.fade,out,0.1,
talk,show,0,
wait,1,
fade,in,1,#FFFFFF,0,
talk,23,御坂 美琴,,,
+talk,show,1,
#,,,,,
talk,24,御坂 美琴,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
