#command,param1,param2,param3,param4,
#,
print,御坂妹 チャプター01,
control,1,
bgm,stop,
stage,7003001,,,,
bgm,play,30010001,,,
chara,21000101,御坂妹,10,
chara,1000101,上条 当麻,10,
chara,2000101,インデックス,10,
place,御坂妹,インデックス,上条 当麻,
+御坂妹.fade,out,0.1,
+上条 当麻.fade,out,0.1,
+インデックス.fade,out,0.1,
talk,start,
+talk,show,0,
+fade,in,1.0,#000000,0,
御坂妹.fade,in,0.5,
+talk,1,御坂妹,,,
+talk,show,1,
talk,2,御坂妹,,,
talk,3,御坂妹,,,
上条 当麻.fade,in,0.5,
+talk,4,上条 当麻,,,
talk,5,御坂妹,,,
talk,6,上条 当麻,,,
talk,7,御坂妹,,,
talk,8,上条 当麻,,,
talk,9,御坂妹,,,
talk,10,上条 当麻,,,
talk,11,上条 当麻,,,
インデックス.fade,in,0.5,
+talk,12,インデックス,,,
talk,13,インデックス,,,
talk,14,上条 当麻,,,
talk,15,御坂妹,,,
talk,16,上条 当麻,,,
talk,17,インデックス,,,
talk,18,インデックス,,,
talk,19,インデックス,,,
talk,20,上条 当麻,,,
talk,21,インデックス,,,
talk,22,御坂妹,,,
talk,23,上条 当麻,,,
fade,out,1.5,#FFFFFF,0,
+talk,show,0,
御坂妹.fade,out,0.1,
+上条 当麻.fade,out,0.1,
+インデックス.fade,out,0.1,
御坂妹.facial,10,
+上条 当麻.facial,10,
+インデックス.facial,12,
bgm,play,30010003,,,
wait,0.5,
fade,in,1.5,#FFFFFF,0,
インデックス.fade,in,0.5,
+talk,24,インデックス,,,
+talk,show,1,
御坂妹.fade,in,0.5,
+talk,25,御坂妹,,,
上条 当麻.fade,in,0.5,
+talk,26,上条 当麻,,,
talk,27,御坂妹,,,
talk,28,上条 当麻,,,
talk,29,インデックス,,,
talk,30,上条 当麻,,,
talk,31,インデックス,,,
talk,32,上条 当麻,,,
talk,33,御坂妹,,,
talk,34,上条 当麻,,,
talk,35,上条 当麻,,,
talk,36,御坂妹,,,
talk,37,上条 当麻,,,
talk,38,上条 当麻,,,
talk,39,インデックス,,,
talk,40,上条 当麻,,,
talk,41,インデックス,,,
talk,42,上条 当麻,,,
talk,43,インデックス,,,
インデックス.fade,out,0.1,
talk,44,御坂妹,,,
talk,45,御坂妹,,,
talk,46,上条 当麻,,,
bgm,play,30010005,,,
talk,47,御坂妹,,,
talk,48,上条 当麻,,,
talk,49,御坂妹,,,
talk,50,御坂妹,,,
talk,51,上条 当麻,,,
talk,52,御坂妹,,,
talk,53,上条 当麻,,,
上条 当麻.move,2,1,1,
talk,54,御坂妹,,,
bgm,play,30010003,,,
talk,55,上条 当麻,,,
talk,56,御坂妹,,,
talk,57,上条 当麻,,,
talk,58,御坂妹,,,
talk,59,御坂妹,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],








