#command,param1,param2,param3,param4,
#,
control,1,
stage,7008002,,,,
bgm,stop,
chara,1000201,上条 当麻,11,
chara,242000103,シティマカーブル,11,
bgm,play,30010014,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
talk,1,強くなりたいお兄ちゃん,,,
+talk,show,1,
talk,2,冷静な弟ちゃん,,,
se,play,300200000060,,,
wait,1,
talk,3,上条 当麻,,,
talk,4,上条 当麻,,,
talk,5,シティマカーブル,,,
bgm,stop,
place,上条 当麻,シティマカーブル,
+上条 当麻.fade,in,0.5,
+シティマカーブル.fade,in,0.5,
+se,play,300200000480,,,
wait,1,
talk,6,上条 当麻,,,
bgm,play,30010008,,,
talk,7,シティマカーブル,,,
talk,8,シティマカーブル,,,
talk,9,上条 当麻,,,
talk,10,上条 当麻,,,
talk,11,上条 当麻,,,
talk,12,上条 当麻,,,
talk,13,上条 当麻,,,
talk,14,上条 当麻,,,
talk,15,上条 当麻,,,
se,play,300100000270,,,
wait,1,
talk,16,上条 当麻,,,
talk,17,シティマカーブル,,,
talk,18,上条 当麻,,,
talk,19,シティマカーブル,,,
talk,20,上条 当麻,,,
talk,21,シティマカーブル,,,
talk,22,上条 当麻,,,
bgm,stop,
se,play,300400000190,,,
talk,23,上条 当麻,,,
talk,24,シティマカーブル,,,
+bgm,play,30010011,,,
talk,25,地獄の底から帰ってきた人,,,
+focus,off,
talk,26,おなかをすかせた不良,,,
talk,27,死んでも直らなかったバカ,,,
talk,28,上条 当麻,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
