#command,param1,param2,param3,param4,
#,
stage,22002001,,,,
control,1,
bgm,stop,
chara,37001001,佐天 涙子,12,
chara,36001001,初春 飾利,14,
place,佐天 涙子,初春 飾利,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
+focus,on,佐天 涙子,
bgm,play,30010001,,,
wait,0.5,
talk,1,佐天 涙子,,,
+talk,show,1,
talk,2,初春 飾利,,,
talk,3,初春 飾利,,,
talk,4,佐天 涙子,,,
talk,5,初春 飾利,,,
talk,6,佐天 涙子,,,
talk,7,初春 飾利,,,
talk,8,佐天 涙子,,,
talk,9,初春 飾利,,,
talk,10,佐天 涙子,,,
talk,11,初春 飾利,,,
talk,12,佐天 涙子,,,
talk,13,初春 飾利,,,
bgm,stop,
talk,14,佐天 涙子,,,
talk,15,初春 飾利,,,
bgm,play,30010003,,,
talk,16,佐天 涙子,,,
talk,17,初春 飾利,,,
talk,18,佐天 涙子,,,
talk,19,初春 飾利,,,
talk,20,初春 飾利,,,
talk,21,初春 飾利,,,
talk,22,佐天 涙子,,,
talk,23,初春 飾利,,,
bgm,play,30010001,,,
talk,24,佐天 涙子,,,
talk,25,佐天 涙子,,,
talk,26,初春 飾利,,,
talk,27,佐天 涙子,,,
talk,28,初春 飾利,,,
talk,29,佐天 涙子,,,
talk,30,初春 飾利,,,
+初春 飾利.shake,"(0.10,0)","(10,0)",1,
talk,31,佐天 涙子,,,
bgm,play,30010003,,,
talk,32,初春 飾利,,,
talk,33,佐天 涙子,,,
talk,34,佐天 涙子,,,
talk,35,初春 飾利,,,
talk,36,佐天 涙子,,,
wait,1.5,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],






