#command,param1,param2,param3,param4,
#,
print,御坂 美琴 チャプター02,
control,1,
bgm,stop,
stage,7002001,,,,
bgm,play,30010001,,,
chara,4000102,御坂 美琴,10,
chara,1000101,上条 当麻,10,
place,御坂 美琴,
+御坂 美琴.fade,out,0.1,
+上条 当麻.fade,out,0.1,
talk,start,
+talk,show,0,
+fade,in,1.0,#000000,0,
御坂 美琴.fade,in,0.5,
+talk,1,御坂 美琴,,,
+talk,show,1,
talk,2,御坂 美琴,,,
talk,3,御坂 美琴,,,
talk,4,御坂 美琴,,,
se,play,0300200000550,,,
talk,5,？？？,,,
talk,6,御坂 美琴,,,
御坂 美琴.fade,out,0.5,
+se,play,0300200000102,,,
place,上条 当麻,
上条 当麻.fade,in,0.5,
+talk,7,上条 当麻,,,
talk,8,上条 当麻,,,
fade,out,1.5,#FFFFFF,0,
+talk,show,0,
御坂 美琴.fade,out,0.1,
+上条 当麻.fade,out,0.1,
御坂 美琴.facial,14,
+上条 当麻.facial,10,
stage,5001001,,,,
place,御坂 美琴,上条 当麻,
bgm,play,30010003,,,
wait,0.5,
fade,in,1.5,#FFFFFF,0,
御坂 美琴.fade,in,0.5,
+talk,9,御坂 美琴,,,
+talk,show,1,
talk,10,御坂 美琴,,,
talk,11,御坂 美琴,,,
上条 当麻.fade,in,0.5,
+talk,12,上条 当麻,,,
talk,13,御坂 美琴,,,
talk,14,御坂 美琴,,,
talk,15,上条 当麻,,,
talk,16,御坂 美琴,,,
talk,17,御坂 美琴,,,
talk,18,上条 当麻,,,
talk,19,御坂 美琴,,,
talk,20,上条 当麻,,,
talk,21,御坂 美琴,,,
talk,22,上条 当麻,,,
talk,23,御坂 美琴,,,
talk,24,上条 当麻,,,
talk,25,御坂 美琴,,,
talk,26,上条 当麻,,,
talk,27,上条 当麻,,,
talk,28,御坂 美琴,,,
talk,29,上条 当麻,,,
bgm,play,30010005,,,
talk,30,上条 当麻,,,
+se,play,0300500000060,,,
talk,31,御坂 美琴,,,
fade,out,1.5,#FFFFFF,0,
+talk,show,0,
se,play,0300500000020,,,
御坂 美琴.fade,out,0.1,
+上条 当麻.fade,out,0.1,
御坂 美琴.facial,10,
+上条 当麻.facial,11,
stage,5001002,,,,
wait,0.5,
fade,in,1.5,#FFFFFF,0,
bgm,play,30010001,,,
上条 当麻.fade,in,0.5,
+talk,32,上条 当麻,,,
+talk,show,1,
御坂 美琴.fade,in,0.5,
+talk,33,御坂 美琴,,,
talk,34,御坂 美琴,,,
talk,35,上条 当麻,,,
talk,36,上条 当麻,,,
talk,37,上条 当麻,,,
talk,38,御坂 美琴,,,
bgm,play,30010022,,,
talk,39,上条 当麻,,,
talk,40,御坂 美琴,,,
talk,41,上条 当麻,,,
talk,42,上条 当麻,,,
talk,43,御坂 美琴,,,
talk,44,上条 当麻,,,
talk,45,御坂 美琴,,,
talk,46,上条 当麻,,,
talk,47,御坂 美琴,,,
talk,48,上条 当麻,,,
talk,49,御坂 美琴,,,
+se,play,0300200000200,,,
talk,50,上条 当麻,,,
talk,51,御坂 美琴,,,
talk,52,上条 当麻,,,
talk,53,御坂 美琴,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],








