#command,param1,param2,param3,param4,
control,1,
chara,36000101,初春 飾利,10,
chara,37000101,佐天 涙子,10,
talk,start,
+talk,show,0,
stage,7003001,
+fade,in,1.0,#000000,0,
+bgm,play,30010003,1,,
talk,1,佐天 涙子,,,
+talk,show,1,
+佐天 涙子.fade,in,0.5,
+place,佐天 涙子,空白,
talk,2,初春 飾利,,,
+初春 飾利.fade,in,0.5,
+place,佐天 涙子,初春 飾利,
talk,3,佐天 涙子,,,
talk,4,初春 飾利,,,
talk,5,佐天 涙子,,,
talk,6,初春 飾利,,,
se,play,300100000010,1,
talk,7,佐天 涙子,,,
talk,8,初春 飾利,,,
talk,9,佐天 涙子,,,
talk,10,初春 飾利,,,
talk,11,佐天 涙子,,,
talk,12,初春 飾利,,,
talk,13,佐天 涙子,,,
talk,14,初春 飾利,,,
talk,15,佐天 涙子,,,
wait,1,
fade,out,1.0,#FFFFFF,0,
bgm,stop,
wait,1,
[END],




























