#command,param1,param2,param3,param4,
#,
stage,007002001,,,,
control,1,
bgm,stop,
chara,13000201,一方通行,15,
chara,43000101,レイヴィニア,10,
chara,22000101,打ち止め,15,
place,レイヴィニア,
+一方通行.fade,out,0.1,
+打ち止め.fade,out,0.1,
+レイヴィニア.fade,in,0.1,
+focus,on,レイヴィニア,
+talk,start,
+talk,show,0,
wait,0.5,
bgm,play,30010001,,,
fade,in,1,#000000,0,
talk,show,1,
+talk,1,レイヴィニア,,,
talk,2,レイヴィニア,,,
talk,3,レイヴィニア,,,
talk,4,レイヴィニア,,,
talk,5,レイヴィニア,,,
wait,1,
fade,out,1,#FFFFFF,0,
talk,show,0,
+レイヴィニア.facial,15,
stage,007009001,,,,
wait,1,
fade,in,1,#FFFFFF,0,
+se,play,300300000410,,,
talk,6,レイヴィニア,,,
+talk,show,1,
talk,7,レイヴィニア,,,
talk,8,レイヴィニア,,,
talk,9,レイヴィニア,,,
talk,10,レイヴィニア,,,
talk,11,レイヴィニア,,,
+se,play,300400000280,,,
talk,12,レイヴィニア,,,
talk,13,レイヴィニア,,,
talk,14,レイヴィニア,,,
wait,1,
talk,show,0,
+レイヴィニア.fade,out,0.5,
place,一方通行,空白,レイヴィニア,
+レイヴィニア.fade,in,0.5,
+一方通行.fade,in,0.5,
talk,15,一方通行,,,
+talk,show,1,
talk,16,レイヴィニア,,,
talk,17,一方通行,,,
talk,18,レイヴィニア,,,
talk,19,一方通行,,,
talk,20,一方通行,,,
talk,21,一方通行,,,
talk,22,レイヴィニア,,,
talk,23,一方通行,,,
talk,24,レイヴィニア,,,
talk,25,レイヴィニア,,,
talk,26,一方通行,,,
wait,1,
talk,show,0,
place,一方通行,打ち止め,レイヴィニア,
+打ち止め.fade,in,0.5,
talk,27,打ち止め,,,
+talk,show,1,
talk,28,レイヴィニア,,,
talk,29,打ち止め,,,
talk,30,レイヴィニア,,,
talk,31,打ち止め,,,
talk,32,打ち止め,,,
talk,33,一方通行,,,
talk,34,レイヴィニア,,,
talk,35,打ち止め,,,
talk,36,一方通行,,,
talk,37,打ち止め,,,
talk,38,打ち止め,,,
talk,39,打ち止め,,,
talk,40,レイヴィニア,,,
talk,41,打ち止め,,,
talk,42,レイヴィニア,,,
talk,43,打ち止め,,,
talk,44,レイヴィニア,,,
talk,45,打ち止め,,,
+se,play,300400000280,,,
talk,46,レイヴィニア,,,
talk,47,レイヴィニア,,,
talk,48,打ち止め,,,
talk,49,レイヴィニア,,,
talk,50,一方通行,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
