#command,param1,param2,param3,param4,
#,
control,1,
stage,7014003,,,,
bgm,stop,,,,
chara,11000101,麦野 沈利,10,
chara,19000101,フレンダ,10,
chara,20000101,滝壺 理后,10,
+place,滝壺 理后,麦野 沈利,フレンダ,
+focus,on,滝壺 理后,
bgm,play,30010013,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
+se,play,300700000910,,,
#,,,,,
#,,,,,
talk,1,滝壺 理后,,,
+talk,show,1,
talk,2,麦野 沈利,,,
#,,,,,
talk,3,麦野 沈利,,,
talk,4,麦野 沈利,,,
#,,,,,
talk,5,フレンダ,,,
talk,6,滝壺 理后,,,
#,,,,,
talk,7,麦野 沈利,,,
#,,,,,
talk,8,麦野 沈利,,,
#,,,,,
talk,9,麦野 沈利,,,
#,,,,,
talk,10,麦野 沈利,,,
#,,,,,
talk,11,麦野 沈利,,,
#,,,,,
image,100020628,1,シーン01,
シーン01.fade,in,0.5,
wait,1,
talk,12,麦野 沈利,,,
#,,,,,
talk,13,麦野 沈利,,,
#,,,,,
talk,14,麦野 沈利,,,
#,,,,,
image,100020628,2,シーン02,
シーン02.fade,in,0.5,
シーン01.fade,out,0.1,
wait,1,
talk,15,麦野 沈利,,,
#,,,,,
talk,16,麦野 沈利,,,
#,,,,,
talk,17,フレンダ,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
