#command,param1,param2,param3,param4,
#,
control,1,
stage,7013005,,,,
bgm,stop,,,,
chara,30001301,五和,10,
chara,39000201,土御門 舞夏,11,
chara,2002401,インデックス,10,
+place,五和,土御門 舞夏,インデックス,
+focus,on,土御門 舞夏,
bgm,play,30010003,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
talk,1,土御門 舞夏,,,
+talk,show,1,
talk,2,土御門 舞夏,,,
talk,3,土御門 舞夏,,,
talk,4,土御門 舞夏,,,
talk,5,五和,,,
talk,6,土御門 舞夏,,,
talk,7,土御門 舞夏,,,
talk,8,土御門 舞夏,,,
talk,9,インデックス,,,
talk,10,土御門 舞夏,,,
talk,11,土御門 舞夏,,,
talk,12,土御門 舞夏,,,
talk,13,土御門 舞夏,,,
talk,14,五和たち,,,
+focus,on,五和,インデックス,
fade,out,1,#FFFFFF,0,
talk,show,0,
五和.facial,12,
+土御門 舞夏.facial,12,
+インデックス.facial,12,
+focus,on,土御門 舞夏,
wait,1,,,,
fade,in,1,#FFFFFF,0,
se,play,300600000200,,,
wait,1,
talk,15,土御門 舞夏,,,
+talk,show,1,
talk,16,五和,,,
se,play,300400000310,,,
talk,17,土御門 舞夏,,,
talk,18,五和,,,
talk,19,インデックス,,,
talk,20,土御門 舞夏,,,
talk,21,土御門 舞夏,,,
talk,22,インデックス,,,
talk,23,土御門 舞夏,,,
talk,24,土御門 舞夏,,,
fade,out,1,#FFFFFF,0,
talk,show,0,
五和.facial,12,
+土御門 舞夏.facial,10,
+インデックス.facial,15,
+focus,on,インデックス,
wait,1,,,,
fade,in,1,#FFFFFF,0,
wait,1,
talk,25,インデックス,,,
+talk,show,1,
talk,26,五和,,,
talk,27,土御門 舞夏,,,
talk,28,舞夏たち,,,
+五和.facial,12,
+土御門 舞夏.facial,12,
+インデックス.facial,12,
+focus,on,五和,土御門 舞夏,インデックス,
se,play,300400000310,,,
talk,29,インデックス,,,
talk,30,五和,,,
talk,31,五和,,,
bgm,stop,,,,
talk,32,土御門 舞夏,,,
bgm,play,30010015,,,
talk,33,五和,,,
talk,34,土御門 舞夏,,,
talk,35,五和,,,
talk,36,インデックス,,,
talk,37,インデックス,,,
talk,38,土御門 舞夏,,,
talk,39,五和,,,
talk,40,土御門 舞夏,,,
talk,41,舞夏たち,,,
+五和.facial,14,
+土御門 舞夏.facial,14,
+インデックス.facial,14,
+focus,on,五和,土御門 舞夏,インデックス,
wait,2,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
