#command,param1,param2,param3,param4,
#,
print,イギリス清教-必要悪の教会 Chapter07,
control,1,
bgm,stop,
stage,7002001,,,,
bgm,play,30010008,1,,
chara,97000106,清掃ロボット,10,
chara,24000101,ステイル,10,
chara,3000701,土御門 元春,10,
chara,5000102,白井 黒子,10,
chara,35000101,固法 美偉,10,
place,土御門 元春,
+ステイル.fade,out,0.1,
+土御門 元春.fade,out,0.1,
+白井 黒子.fade,out,0.1,
+固法 美偉.fade,out,0.1,
+清掃ロボット.fade,out,0.1,
talk,start,
+talk,show,0,
+fade,in,1,#000000,0,
talk,1,土御門 元春,,,
+talk,show,1,,,
+土御門 元春.fade,in,0.5,
talk,2,土御門 元春,,,
screen.effect,ef_com_00000_001_006_01,"(0,0)",1,0,
se,play,0300700000050,,,
talk,3,土御門 元春,,,
+土御門 元春.shake,"(0.10,0)","(10,0)",1,
talk,4,土御門 元春,,,
talk,5,土御門 元春,,,
se,play,0300200000102,,,
+土御門 元春.move,0,4,1,
wait,0.5,
+土御門 元春.fade,out,0.1,
fade,out,1.0,#000000,0,
talk,clear,1,
+place,固法 美偉,白井 黒子,
wait,0.5,
fade,in,1.0,#000000,0,
se,play,0300700000590,,,
talk,6,白井 黒子,,,
+白井 黒子.fade,in,0.5,
se,play,0300200000480,,,
talk,7,固法 美偉,,,
+固法 美偉.fade,in,0.5,
talk,8,白井 黒子,,,
talk,9,固法 美偉,,,
talk,10,白井 黒子,,,
talk,11,固法 美偉,,,
talk,12,白井 黒子,,,
talk,13,固法 美偉,,,
se,play,0300100000010,,,
talk,14,白井 黒子,,,
se,play,0300100000020,,,
talk,15,初春 飾利,,,
talk,16,白井 黒子,,,
talk,17,初春 飾利,,,
talk,18,白井 黒子,,,
talk,19,初春 飾利,,,
talk,20,固法 美偉,,,
talk,21,白井 黒子,,,
talk,22,初春 飾利,,,
talk,23,初春 飾利,,,
talk,24,白井 黒子,,,
talk,25,初春 飾利,,,
talk,26,固法 美偉,,,
talk,27,白井 黒子,,,
fade,out,1.0,#000000,0,
stage,7003001,,,,
talk,clear,1,
+白井 黒子.fade,out,0.1,
+固法 美偉.fade,out,0.1,
+place,清掃ロボット,ステイル,土御門 元春,
+清掃ロボット.move,0,4,0.1,
wait,0.5,
bgm,play,30010004,1,,
fade,in,1.0,#000000,0,
talk,28,ステイル,,,
+ステイル.fade,in,0.5,
se,play,0300100000230,,,
talk,29,清掃ロボット,,,
+清掃ロボット.fade,in,0.5,
+清掃ロボット.move,5,2,1,
talk,30,ステイル,,,
se,play,0300100000230,,,
talk,31,清掃ロボット,,,
+清掃ロボット.move,2,0,1,
talk,32,ステイル,,,
se,play,0300100000230,,,
talk,33,清掃ロボット,,,
+清掃ロボット.move,0,2,1,
talk,34,ステイル,,,
se,play,0300100000230,,,
talk,35,清掃ロボット,,,
+清掃ロボット.move,2,0,1,
talk,36,ステイル,,,
talk,37,ステイル,,,
se,play,0300200000480,,,
bgm,play,30010012,1,,
talk,38,土御門 元春,,,
+土御門 元春.fade,in,0.5,
talk,39,ステイル,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],


